0 0.5357174 -6.102009
0.1 0.5395515 -6.104113
0.2 0.5436044 -6.107385
0.3 0.5460757 -6.109238
0.4 0.535299 -6.099112
0.5 0.5357242 -6.101888
0.6 0.5411178 -6.106204
0.7 0.5432971 -6.107829
0.8 0.5307501 -6.097304
0.9 0.5354253 -6.100511
1 0.5338714 -6.100751
1.1 0.5384835 -6.104809
1.2 0.5415513 -6.107812
1.3 0.5432201 -6.107915
1.4 0.5416096 -6.106699
1.5 0.5321887 -6.097766
1.6 0.5401798 -6.106445
1.7 0.5383836 -6.103408
1.8 0.5326671 -6.097822
1.9 0.5246995 -6.090963
2 0.5439595 -6.112084
2.1 0.5237907 -6.089404
2.2 0.5399583 -6.10616
2.3 0.5306745 -6.096645
2.4 0.5449345 -6.108883
2.5 0.5297027 -6.093097
2.6 0.5424289 -6.107717
2.7 0.5356184 -6.10117
2.8 0.5399105 -6.104384
2.9 0.5341433 -6.09914
3 0.5525059 -6.115971
3.1 0.5410567 -6.104879
3.2 0.5334246 -6.098389
3.3 0.5360746 -6.101629
3.4 0.5355873 -6.102347
3.5 0.5391883 -6.104709
3.6 0.5444346 -6.109041
3.7 0.5386617 -6.102356
3.8 0.5448559 -6.110281
3.9 0.5449483 -6.109589
4 0.5328415 -6.098525
4.1 0.5458417 -6.110645
4.2 0.5291122 -6.094208
4.3 0.5446065 -6.10866
4.4 0.5429575 -6.106748
4.5 0.5478013 -6.113422
4.6 0.5379578 -6.103316
4.7 0.545554 -6.110425
4.8 0.5365228 -6.102176
4.9 0.5316075 -6.097651
5 0.5322372 -6.097725
5.1 0.5332863 -6.098217
5.2 0.5300396 -6.09549
5.3 0.5398474 -6.105203
5.4 0.5267629 -6.092542
5.5 0.5304951 -6.095557
5.6 0.5322315 -6.097065
5.7 0.5388647 -6.10406
5.8 0.535314 -6.099629
5.9 0.53498 -6.099427
6 0.5317298 -6.096437
6.1 0.5371423 -6.102242
6.2 0.5425898 -6.107198
6.3 0.5298635 -6.095286
6.4 0.5459535 -6.11066
6.5 0.5348918 -6.09891
6.6 0.5326677 -6.099361
6.7 0.5367918 -6.101756
6.8 0.5291429 -6.095181
6.9 0.5234349 -6.089863
7 0.5397105 -6.105682
7.1 0.5275499 -6.094305
7.2 0.5302222 -6.095998
7.3 0.5343817 -6.100386
7.4 0.5319167 -6.098245
7.5 0.5403169 -6.106482
7.6 0.5350018 -6.100545
7.7 0.5390208 -6.10362
7.8 0.5425207 -6.108325
7.9 0.5390261 -6.105579
8 0.5353649 -6.100513
8.1 0.5411621 -6.107423
8.2 0.5354944 -6.101755
8.3 0.5341445 -6.101908
8.4 0.5355606 -6.102475
8.5 0.5504941 -6.115681
8.6 0.5285689 -6.092973
8.7 0.5358601 -6.100495
8.8 0.5380258 -6.101942
8.9 0.5375714 -6.100837
9 0.5415247 -6.104106
9.1 0.5314339 -6.094049
9.2 0.5334455 -6.097463
9.3 0.5261323 -6.092727
9.4 0.5345531 -6.101539
9.5 0.5206956 -6.087523
9.6 0.5336202 -6.09924
9.7 0.533117 -6.098575
9.8 0.5307807 -6.0965
9.9 0.5401985 -6.105431
10 0.5370111 -6.103418
