0 0.6043263 -5.960532
0.1 0.5913961 -5.948452
0.2 0.5978573 -5.955633
0.3 0.5988022 -5.956902
0.4 0.5973471 -5.956622
0.5 0.6036641 -5.963852
0.6 0.6037607 -5.961338
0.7 0.6130494 -5.972816
0.8 0.6026912 -5.961738
0.9 0.6049174 -5.963016
1 0.5936035 -5.952778
1.1 0.6083224 -5.967139
1.2 0.6087712 -5.966378
1.3 0.5831534 -5.941801
1.4 0.6027255 -5.961471
1.5 0.5921807 -5.951447
1.6 0.6077062 -5.968738
1.7 0.5871327 -5.946009
1.8 0.597902 -5.956126
1.9 0.5901546 -5.950108
2 0.5978849 -5.956304
2.1 0.5952811 -5.954914
2.2 0.5900044 -5.948948
2.3 0.6003483 -5.956452
2.4 0.5944184 -5.953198
2.5 0.6063967 -5.965143
2.6 0.5932045 -5.952797
2.7 0.607618 -5.967669
2.8 0.6061168 -5.966265
2.9 0.6086279 -5.968155
3 0.5919071 -5.950778
3.1 0.5972787 -5.956017
3.2 0.5992468 -5.957692
3.3 0.6157359 -5.975325
3.4 0.5914009 -5.950303
3.5 0.5964347 -5.955499
3.6 0.6073181 -5.966515
3.7 0.6046696 -5.964256
3.8 0.6056372 -5.964832
3.9 0.6006497 -5.960301
4 0.60455 -5.963544
4.1 0.6102851 -5.970816
4.2 0.6049381 -5.964159
4.3 0.5906612 -5.950829
4.4 0.5878318 -5.949211
4.5 0.5983093 -5.958707
4.6 0.5993527 -5.959199
4.7 0.6193642 -5.977613
4.8 0.6021667 -5.960189
4.9 0.5974093 -5.956083
5 0.6119351 -5.971427
5.1 0.5919101 -5.950651
5.2 0.6011533 -5.959208
5.3 0.6006514 -5.959324
5.4 0.5952769 -5.952283
5.5 0.6018424 -5.961361
5.6 0.6018771 -5.960224
5.7 0.6012403 -5.960105
5.8 0.5954133 -5.953429
5.9 0.6039466 -5.96291
6 0.6021523 -5.961574
6.1 0.6112784 -5.970703
6.2 0.5972906 -5.954787
6.3 0.5980054 -5.956156
6.4 0.6150954 -5.973574
6.5 0.5913023 -5.948538
6.6 0.6030228 -5.962149
6.7 0.5964162 -5.954988
6.8 0.6118485 -5.968333
6.9 0.6037207 -5.962132
7 0.6029704 -5.963601
7.1 0.5936079 -5.954532
7.2 0.6033821 -5.961861
7.3 0.6054445 -5.962585
7.4 0.5959393 -5.954253
7.5 0.601744 -5.959766
7.6 0.6065033 -5.965207
7.7 0.607886 -5.964665
7.8 0.6039459 -5.961281
7.9 0.5940877 -5.952498
8 0.6000957 -5.958017
8.1 0.5988068 -5.958551
8.2 0.5899884 -5.949116
8.3 0.6040821 -5.962526
8.4 0.6081437 -5.96822
8.5 0.5951923 -5.954157
8.6 0.5976637 -5.957181
8.7 0.5990659 -5.957604
8.8 0.5962891 -5.954633
8.9 0.5992237 -5.957892
9 0.6026325 -5.961274
9.1 0.5884786 -5.947377
9.2 0.6009037 -5.959152
9.3 0.6063772 -5.965082
9.4 0.5905313 -5.950704
9.5 0.6097398 -5.968968
9.6 0.6165466 -5.974304
9.7 0.6011528 -5.96002
9.8 0.6081722 -5.966551
9.9 0.5936301 -5.951325
10 0.5933933 -5.951349
