0 0.9004942 -5.261745
0.1 0.9204433 -5.279249
0.2 0.9203665 -5.281289
0.3 0.9224331 -5.282407
0.4 0.9238275 -5.283606
0.5 0.9112646 -5.271664
0.6 0.9190695 -5.280282
0.7 0.89945 -5.25988
0.8 0.9058519 -5.26403
0.9 0.9128246 -5.271428
1 0.913881 -5.274409
1.1 0.9194472 -5.278672
1.2 0.9046609 -5.265679
1.3 0.9084645 -5.267556
1.4 0.9026156 -5.259621
1.5 0.909595 -5.267775
1.6 0.9095478 -5.269719
1.7 0.9047283 -5.263133
1.8 0.9139913 -5.274059
1.9 0.8912092 -5.253136
2 0.9341542 -5.295559
2.1 0.913114 -5.274388
2.2 0.900734 -5.260307
2.3 0.9153385 -5.276418
2.4 0.9091064 -5.267832
2.5 0.8982787 -5.25772
2.6 0.8918314 -5.251107
2.7 0.9221329 -5.280007
2.8 0.9202368 -5.279807
2.9 0.8982757 -5.259675
3 0.8991938 -5.259293
3.1 0.89214 -5.250471
3.2 0.8868827 -5.245412
3.3 0.894466 -5.253944
3.4 0.9007222 -5.260066
3.5 0.8911189 -5.248569
3.6 0.9101327 -5.267809
3.7 0.9285135 -5.288642
3.8 0.8952264 -5.254238
3.9 0.9229806 -5.281928
4 0.9079429 -5.26637
4.1 0.9033668 -5.261107
4.2 0.8977564 -5.256442
4.3 0.9013093 -5.259964
4.4 0.9040001 -5.263467
4.5 0.9089728 -5.269287
4.6 0.8824925 -5.243558
4.7 0.9113332 -5.269951
4.8 0.9169935 -5.277631
4.9 0.9038045 -5.261276
5 0.9121756 -5.269743
5.1 0.9175634 -5.276696
5.2 0.9173498 -5.2771
5.3 0.9011359 -5.262583
5.4 0.8995742 -5.260177
5.5 0.9051716 -5.264632
5.6 0.9085065 -5.268916
5.7 0.9159938 -5.276988
5.8 0.90101 -5.259814
5.9 0.919235 -5.278299
6 0.9046933 -5.264539
6.1 0.9135953 -5.27328
6.2 0.8993074 -5.259253
6.3 0.9015663 -5.261221
6.4 0.9003085 -5.262118
6.5 0.9171116 -5.277779
6.6 0.9028552 -5.262281
6.7 0.9038876 -5.264718
6.8 0.9111255 -5.271893
6.9 0.9092713 -5.269253
7 0.9194283 -5.279867
7.1 0.8836666 -5.244821
7.2 0.913978 -5.275398
7.3 0.881957 -5.242687
7.4 0.8967665 -5.255315
7.5 0.9225337 -5.28226
7.6 0.8904197 -5.251187
7.7 0.8956392 -5.256829
7.8 0.9204607 -5.282601
7.9 0.9069903 -5.267726
8 0.9093477 -5.269984
8.1 0.8993119 -5.259718
8.2 0.8958914 -5.256559
8.3 0.8997133 -5.259731
8.4 0.901876 -5.261404
8.5 0.8949409 -5.2546
8.6 0.8974437 -5.257361
8.7 0.9018805 -5.263105
8.8 0.8956604 -5.256069
8.9 0.8919213 -5.250336
9 0.89552 -5.254621
9.1 0.8811054 -5.241148
9.2 0.8930829 -5.253194
9.3 0.91142 -5.270909
9.4 0.9127066 -5.272161
9.5 0.8855046 -5.245839
9.6 0.9022312 -5.262669
9.7 0.903268 -5.26282
9.8 0.8866668 -5.244034
9.9 0.9125833 -5.271978
10 0.8943403 -5.251414
