0 0.7095369 -5.642718
0.1 0.7475964 -5.681664
0.2 0.714512 -5.647988
0.3 0.7355206 -5.669752
0.4 0.7009509 -5.63583
0.5 0.7288743 -5.66216
0.6 0.7342605 -5.667026
0.7 0.7202684 -5.654532
0.8 0.7287195 -5.661873
0.9 0.7502072 -5.682773
1 0.7202267 -5.654
1.1 0.7261458 -5.658711
1.2 0.7140209 -5.648509
1.3 0.7103174 -5.644743
1.4 0.70308 -5.636757
1.5 0.7249123 -5.66071
1.6 0.7197718 -5.655206
1.7 0.7178623 -5.65196
1.8 0.726802 -5.659919
1.9 0.7277058 -5.660561
2 0.7209391 -5.655423
2.1 0.7096647 -5.644991
2.2 0.7341639 -5.670373
2.3 0.7166585 -5.653092
2.4 0.7185059 -5.654156
2.5 0.7134341 -5.648725
2.6 0.7276117 -5.661011
2.7 0.7175559 -5.650727
2.8 0.7239494 -5.658002
2.9 0.721041 -5.656009
3 0.7061393 -5.641859
3.1 0.7149462 -5.649295
3.2 0.708235 -5.643432
3.3 0.7176014 -5.652797
3.4 0.7331165 -5.667237
3.5 0.7189272 -5.65223
3.6 0.7230017 -5.658195
3.7 0.7169058 -5.651412
3.8 0.724905 -5.659642
3.9 0.7141457 -5.648524
4 0.7212618 -5.654597
4.1 0.7267064 -5.660827
4.2 0.7221796 -5.656688
4.3 0.7104019 -5.643048
4.4 0.7101541 -5.643714
4.5 0.7202928 -5.653366
4.6 0.7324494 -5.66712
4.7 0.7164307 -5.65234
4.8 0.7061416 -5.640938
4.9 0.7239323 -5.657065
5 0.7124783 -5.645772
5.1 0.7303364 -5.663178
5.2 0.7236528 -5.657308
5.3 0.7215056 -5.6564
5.4 0.7191115 -5.651136
5.5 0.7379227 -5.670505
5.6 0.7376311 -5.669983
5.7 0.7185917 -5.651557
5.8 0.7296668 -5.663677
5.9 0.7057146 -5.639039
6 0.7180373 -5.650904
6.1 0.7331022 -5.667046
6.2 0.718046 -5.650944
6.3 0.7326565 -5.664901
6.4 0.725203 -5.657937
6.5 0.7187521 -5.6538
6.6 0.7276934 -5.661206
6.7 0.7039802 -5.637654
6.8 0.7293218 -5.662834
6.9 0.7147708 -5.649289
7 0.7204746 -5.654575
7.1 0.7189867 -5.653934
7.2 0.7325085 -5.667944
7.3 0.7252891 -5.660625
7.4 0.7357343 -5.672378
7.5 0.7268136 -5.661006
7.6 0.7258024 -5.659865
7.7 0.7322392 -5.666012
7.8 0.7159446 -5.649976
7.9 0.7244788 -5.658543
8 0.7407804 -5.674876
8.1 0.7154593 -5.650528
8.2 0.7253138 -5.660907
8.3 0.7208389 -5.655974
8.4 0.7262995 -5.662154
8.5 0.7320784 -5.665026
8.6 0.7323996 -5.664824
8.7 0.7148195 -5.648089
8.8 0.7281363 -5.662026
8.9 0.7199704 -5.656471
9 0.7184237 -5.655217
9.1 0.7217767 -5.656709
9.2 0.7139686 -5.647824
9.3 0.7219895 -5.656041
9.4 0.7306191 -5.663986
9.5 0.7217359 -5.656378
9.6 0.727899 -5.662021
9.7 0.7190104 -5.652675
9.8 0.7329891 -5.666392
9.9 0.7361464 -5.669452
10 0.7121234 -5.64621
