0 0.6220866 -5.878497
0.1 0.6185999 -5.872952
0.2 0.6313725 -5.886315
0.3 0.6260211 -5.882105
0.4 0.6195283 -5.874145
0.5 0.6370532 -5.89353
0.6 0.62641 -5.883183
0.7 0.6355337 -5.892275
0.8 0.6201701 -5.875577
0.9 0.6277482 -5.883806
1 0.6251328 -5.880438
1.1 0.629472 -5.886021
1.2 0.6201916 -5.877067
1.3 0.6333196 -5.890097
1.4 0.6360363 -5.892684
1.5 0.6428572 -5.900225
1.6 0.6310236 -5.891002
1.7 0.6191332 -5.875716
1.8 0.6280747 -5.882242
1.9 0.6196771 -5.874659
2 0.6207925 -5.876689
2.1 0.639753 -5.895652
2.2 0.631279 -5.887666
2.3 0.6277492 -5.884822
2.4 0.6287054 -5.885941
2.5 0.6356475 -5.892752
2.6 0.6331051 -5.891518
2.7 0.6215002 -5.880594
2.8 0.6322808 -5.890495
2.9 0.6300009 -5.888052
3 0.6323373 -5.889215
3.1 0.621186 -5.878358
3.2 0.625472 -5.883102
3.3 0.6199428 -5.876105
3.4 0.6269132 -5.88288
3.5 0.6336143 -5.891376
3.6 0.6231383 -5.882009
3.7 0.6333063 -5.890027
3.8 0.6261629 -5.883178
3.9 0.629162 -5.885295
4 0.6304847 -5.88952
4.1 0.6234755 -5.881727
4.2 0.6171095 -5.874382
4.3 0.6250409 -5.882705
4.4 0.6226113 -5.87838
4.5 0.6353649 -5.891558
4.6 0.6259687 -5.881996
4.7 0.625485 -5.881905
4.8 0.6134501 -5.870784
4.9 0.6283619 -5.886579
5 0.629819 -5.886469
5.1 0.6225848 -5.880146
5.2 0.6215631 -5.88043
5.3 0.6319489 -5.890426
5.4 0.6093874 -5.867664
5.5 0.6357127 -5.896275
5.6 0.6262983 -5.884874
5.7 0.6328483 -5.888519
5.8 0.6397992 -5.896841
5.9 0.6242335 -5.881928
6 0.6362967 -5.891836
6.1 0.6345215 -5.891072
6.2 0.6313076 -5.888869
6.3 0.6433709 -5.899661
6.4 0.6275169 -5.884265
6.5 0.6477871 -5.903294
6.6 0.6229674 -5.877787
6.7 0.6201703 -5.878608
6.8 0.6287447 -5.885357
6.9 0.6242473 -5.880404
7 0.6209187 -5.878055
7.1 0.6398791 -5.898452
7.2 0.6286389 -5.885971
7.3 0.6326785 -5.88952
7.4 0.6332834 -5.889636
7.5 0.6229597 -5.879441
7.6 0.6187564 -5.87628
7.7 0.6294842 -5.88613
7.8 0.6171042 -5.873917
7.9 0.6347993 -5.891187
8 0.6149531 -5.87098
8.1 0.6228655 -5.879417
8.2 0.6225169 -5.879165
8.3 0.6206539 -5.879716
8.4 0.6265522 -5.883952
8.5 0.6235887 -5.880955
8.6 0.6189817 -5.87527
8.7 0.6343258 -5.891725
8.8 0.6130673 -5.86926
8.9 0.6268469 -5.881539
9 0.6299607 -5.886057
9.1 0.6309583 -5.885846
9.2 0.6308902 -5.885092
9.3 0.6315767 -5.888488
9.4 0.6315756 -5.886627
9.5 0.6267825 -5.883336
9.6 0.6101837 -5.866316
9.7 0.6360631 -5.890987
9.8 0.6228027 -5.878053
9.9 0.6289458 -5.88393
10 0.624695 -5.881865
