ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
501
ITEM: BOX BOUNDS pp pp pp
-3.3572466328349999e+00 3.3572466328349999e+00
-3.3572466328349999e+00 3.3572466328349999e+00
-3.3572466328349999e+00 3.3572466328349999e+00
ITEM: ATOMS id type x y z vx vy vz
136 1 -0.585802 -1.82951 -0.824893 0.242727 0.120668 -0.095332
215 2 -2.40416 -1.47923 -1.19062 -0.0596124 0.717832 1.04262
200 2 -1.75613 -2.65492 -1.22138 0.0109526 -0.105932 0.394411
103 1 -3.16456 -2.18808 -1.1475 -0.077044 -0.605857 1.09475
174 2 -0.927116 -0.762398 -3.14057 -0.527079 0.184673 -0.499926
266 2 -1.92222 -2.64967 -3.29846 -0.432668 -1.19102 -0.640068
184 2 -3.17316 -2.77591 -2.19949 0.0401205 -0.0291784 0.417739
24 1 -2.26651 -2.85364 -1.26394 0.719301 0.275616 -0.43948
97 1 -2.13017 -1.56967 -0.717048 -0.582486 -1.14343 0.113864
351 2 -0.187441 -2.21401 -0.806523 0.211507 0.241802 -0.439218
6 1 -1.11473 -3.23732 -0.108764 1.30422 -0.19562 -0.460246
169 2 -1.65293 -1.96217 -1.76882 0.274158 0.95932 0.345169
66 1 -0.841429 -2.98787 -2.18354 -0.257961 -1.53642 0.892277
350 2 -2.87648 -1.08077 -2.96677 -0.277115 -0.0625839 0.724349
442 2 -2.12339 -1.32732 -2.4594 -0.871066 0.662463 0.26408
238 2 -1.79857 -2.01762 -0.528143 -0.191383 -0.202827 -0.525011
322 2 -2.2029 -0.668576 -1.50306 -0.722529 -0.478254 0.211208
167 2 -1.8497 -1.08425 -0.778129 -1.04648 -0.543483 -0.0199171
234 2 -0.349022 -2.11942 -2.64497 1.20526 -0.427909 -0.445194
419 2 -0.925109 -0.4356 -2.25786 0.234084 0.0764398 1.18721
155 1 -3.31203 -1.58027 -2.11293 -0.0984555 -1.01512 -0.97079
18 1 -1.78848 -1.74836 -2.29016 -0.534567 0.214486 -0.568993
194 2 -0.345043 -1.44852 -1.17638 1.73658 0.497803 0.213841
286 2 -1.68959 -0.359875 -2.86178 0.129803 -0.240232 -1.19635
142 1 -2.21428 -3.31558 -2.15239 0.597374 -1.42653 0.269849
451 2 -0.263701 -2.93642 -2.30457 -0.0284621 -1.1998 0.607089
265 2 -0.747701 -1.55033 -0.376803 -0.536924 -0.733953 0.085492
428 2 -0.0959519 -0.440813 -2.51117 0.393218 -0.631681 -0.563498
280 2 -1.10597 -2.65791 -0.209521 -1.6863 0.759133 0.261706
3 1 -0.624269 -0.667954 -2.66088 1.43454 0.297935 -0.414635
225 2 -3.06416 -0.824997 -1.22064 0.22552 0.574729 -1.14255
399 2 -2.79628 -2.50046 -3.07192 0.843028 0.656665 0.904285
242 2 -2.67974 -2.49037 -1.04261 0.19866 -0.236661 0.00786685
332 2 -1.04904 -2.05939 -1.11644 0.802773 0.525777 1.04145
340 2 -0.475882 -1.17525 -2.50729 0.357264 -0.294611 -0.211135
120 1 -1.58128 -3.03363 -2.99619 -0.634725 -0.657078 0.534602
20 1 -2.60415 -1.06063 -1.4732 -0.16408 0.614256 0.404447
4 1 -1.36339 -2.34363 -1.46988 -0.448806 0.859131 0.318838
37 1 -0.653348 -1.64755 -2.7494 -0.318876 -0.686998 0.000748477
13 1 -2.59731 -0.991864 -2.4887 -0.336426 0.113591 -1.19658
186 2 -1.29349 -0.650773 -1.46114 0.209124 -0.225579 -0.11545
454 2 -1.28888 -1.74679 -2.58187 0.153456 -0.456575 -0.839223
343 2 -0.408001 -0.308818 -1.64148 -0.790921 0.711806 0.635201
439 2 -2.40006 -2.90369 -1.83495 -0.464877 0.716605 1.48555
102 1 -3.19961 -2.45991 -2.64008 0.266786 0.537072 0.217925
115 1 -3.15039 -1.55028 -0.272064 -0.384195 0.457639 -0.354679
39 1 -1.66734 -0.620465 -1.04133 0.0626206 -0.227759 -0.23735
304 2 -2.46978 -0.465805 -2.37376 -0.238614 0.190692 0.339825
478 2 -2.86805 -1.21311 -1.98519 -0.545078 -0.283025 -0.6525
199 2 -2.10167 -2.16275 -2.54685 -0.15237 -0.536362 -0.267078
25 1 -2.2796 -2.26236 -3.07479 0.24853 -0.157327 0.425515
296 2 -1.66979 -0.0812457 -0.929501 0.158832 1.40976 -0.252778
314 2 -1.21647 -2.87928 -2.62063 0.44153 0.488421 -0.622059
220 2 -1.05889 -2.61393 -1.83671 -0.051346 -0.401012 -0.0974135
255 2 -3.19517 -1.95019 -1.67754 -0.831581 -0.465701 -1.40246
99 1 -0.980484 -0.26839 -1.73235 0.198327 1.02954 -0.47442
401 2 -2.537 -1.50004 -0.331717 0.136577 -0.334215 0.845608
272 2 -0.595067 -1.6188 -3.30561 0.672572 -0.596879 -0.146181
109 1 -1.44039 -0.587978 -3.30421 -0.390867 -0.73355 -1.00754
426 2 -3.209 -1.89909 -2.59468 0.370532 0.301415 1.06908
8 1 -2.12047 -0.0724914 -2.6138 0.320919 0.813184 -0.387862
228 2 -1.98271 -3.19898 -2.64924 -0.00117133 1.23889 -0.0592115
383 2 -3.17479 -1.72581 -0.809106 -0.697134 0.0499939 -0.0307288
1 1 -1.55418 -2.29488 -0.124353 -0.408089 0.105209 0.465321
483 2 -3.3257 -1.05828 -0.152683 0.874403 -0.12393 1.02033
422 2 -2.21279 -1.75585 -3.29054 -0.19654 0.130758 0.978729
275 2 -3.35545 -0.257153 -0.507163 0.4577 -0.0732601 0.921608
173 2 -2.26379 -3.3561 -1.06378 -1.0516 0.562397 -0.273816
315 2 -3.14973 -2.94712 1.53656 0.789001 0.642824 0.536433
437 2 -3.33117 -1.10583 2.90392 -0.65951 -0.124187 0.361422
182 2 -2.48706 -0.8819 2.88352 0.844708 -0.184871 0.751067
49 1 -1.33628 -1.82405 1.55886 0.275873 0.391842 -0.202402
258 2 -0.190482 -0.938147 1.84107 0.144789 0.118611 0.295447
294 2 -1.34632 -1.89495 0.233092 0.0350741 -0.0149268 0.33549
216 2 -2.54947 -1.17536 1.40231 1.0101 0.517606 0.330769
480 2 -2.73319 -1.95943 1.72841 0.231878 -0.00967795 0.203811
499 2 -0.129803 -0.517093 0.514676 -0.196069 1.08852 -0.185515
384 2 -1.89158 -1.82112 1.499 -0.709878 0.329183 0.177398
408 2 -1.01451 -0.606564 2.15376 0.34317 0.614259 0.00362984
325 2 -0.271617 -2.65692 0.781391 -0.749865 -1.43374 0.980733
335 2 -1.19193 -2.27866 2.93037 0.123336 -0.464003 -0.427139
240 2 -1.27636 -2.18855 2.02766 0.42239 0.968837 -0.243303
221 2 -0.376461 -0.202618 1.3257 -0.245441 0.691208 0.162584
306 2 -1.99696 -2.53127 2.55548 0.879003 0.760566 -0.693154
460 2 -1.66615 -1.02411 3.147 0.972313 0.0263596 -0.508548
14 1 -2.39931 -2.45954 0.673602 -0.624065 0.146617 -0.423658
42 1 -2.41059 -0.414936 2.51499 -0.365757 0.0560522 0.794982
319 2 -3.3327 -2.89464 2.97414 -0.234084 0.382207 0.0542128
93 1 -1.3502 -0.234713 2.43008 -0.902801 -0.103047 0.571341
