# Time-averaged data for fix dump_momentum
# TimeStep c_calc_momentum[1] c_calc_momentum[2] c_calc_momentum[3]
46100 -6.82121e-13 -2.30926e-13 3.81917e-14
46200 -6.75904e-13 -2.3892e-13 4.61853e-14
46300 -6.76792e-13 -2.49134e-13 5.50671e-14
46400 -6.71463e-13 -2.43805e-13 1.68754e-14
46500 -6.50147e-13 -2.37588e-13 3.01981e-14
46600 -6.386e-13 -2.59348e-13 1.5099e-14
46700 -6.33049e-13 -2.66009e-13 4.61853e-14
46800 -6.10179e-13 -3.04645e-13 3.37508e-14
46900 -6.06626e-13 -3.12639e-13 4.39648e-14
47000 -6.16396e-13 -3.30402e-13 4.61853e-14
47100 -6.14619e-13 -3.42393e-13 2.62013e-14
47200 -5.93303e-13 -3.39284e-13 3.19744e-14
47300 -5.81313e-13 -3.41061e-13 1.5099e-14
47400 -5.90639e-13 -3.29958e-13 2.57572e-14
47500 -5.87974e-13 -3.17524e-13 1.70974e-14
47600 -5.9508e-13 -3.23297e-13 2.04281e-14
47700 -5.79981e-13 -3.06644e-13 2.57572e-14
47800 -5.95524e-13 -3.27294e-13 5.41789e-14
47900 -6.23057e-13 -3.31291e-13 7.63833e-14
48000 -6.18616e-13 -3.26628e-13 6.75016e-14
48100 -6.08846e-13 -3.24629e-13 6.88338e-14
48200 -6.14619e-13 -3.53495e-13 6.26166e-14
48300 -6.11067e-13 -3.73035e-13 6.39488e-14
48400 -6.16396e-13 -3.78364e-13 7.41629e-14
48500 -6.12399e-13 -3.61489e-13 8.57092e-14
48600 -6.1684e-13 -3.49498e-13 8.30447e-14
48700 -6.17284e-13 -3.40616e-13 8.39329e-14
48800 -6.32383e-13 -3.14415e-13 9.68114e-14
48900 -6.37712e-13 -3.30846e-13 1.03917e-13
49000 -6.50591e-13 -3.40172e-13 8.79297e-14
49100 -6.88338e-13 -3.41061e-13 1.08358e-13
49200 -6.81233e-13 -3.44613e-13 1.11244e-13
49300 -6.82121e-13 -3.53495e-13 1.23013e-13
49400 -6.86562e-13 -3.40172e-13 1.12799e-13
49500 -6.61249e-13 -3.41505e-13 1.03473e-13
49600 -6.52811e-13 -3.38396e-13 9.32587e-14
49700 -6.56364e-13 -3.20632e-13 8.08242e-14
49800 -6.76348e-13 -2.85993e-13 6.39488e-14
49900 -6.80789e-13 -2.88214e-13 5.41789e-14
50000 -6.62581e-13 -2.90434e-13 5.66214e-14
50100 -6.83009e-13 -2.93987e-13 6.92779e-14
50200 -6.96332e-13 -3.02425e-13 4.26326e-14
50300 -6.87894e-13 -3.16192e-13 5.59552e-14
50400 -6.91447e-13 -3.05533e-13 5.9952e-14
50500 -6.96332e-13 -2.96652e-13 6.30607e-14
50600 -6.91891e-13 -2.89546e-13 6.39488e-14
50700 -6.93667e-13 -3.09086e-13 6.39488e-14
50800 -6.83009e-13 -3.05533e-13 5.68434e-14
50900 -6.85674e-13 -3.25073e-13 7.81597e-14
51000 -7.03437e-13 -3.23297e-13 9.76996e-14
51100 -6.70575e-13 -3.53495e-13 1.0747e-13
51200 -6.70353e-13 -3.45945e-13 1.06581e-13
51300 -6.83897e-13 -3.66818e-13 9.28146e-14
51400 -6.91003e-13 -3.76144e-13 9.76996e-14
51500 -7.08766e-13 -3.68594e-13 8.26006e-14
51600 -7.06102e-13 -3.69038e-13 1.04805e-13
51700 -7.19425e-13 -3.78364e-13 1.28786e-13
51800 -7.0699e-13 -3.78364e-13 1.26787e-13
51900 -7.09433e-13 -3.94351e-13 1.31006e-13
52000 -7.21645e-13 -4.13891e-13 1.57652e-13
52100 -7.06546e-13 -4.1922e-13 1.43885e-13
52200 -7.15872e-13 -3.97904e-13 1.27898e-13
52300 -7.19425e-13 -3.97904e-13 1.33227e-13
52400 -7.29194e-13 -3.6593e-13 1.16351e-13
52500 -7.39853e-13 -3.62377e-13 8.57092e-14
52600 -7.48734e-13 -3.75699e-13 7.4607e-14
52700 -7.37188e-13 -3.97904e-13 6.83897e-14
52800 -7.32747e-13 -3.8991e-13 6.70575e-14
52900 -7.11875e-13 -3.97016e-13 6.21725e-14
53000 -6.98552e-13 -3.85025e-13 4.61853e-14
53100 -6.86118e-13 -3.97904e-13 3.90799e-14
53200 -6.86562e-13 -3.91243e-13 3.9968e-14
53300 -6.8745e-13 -3.85469e-13 2.4869e-14
53400 -6.72351e-13 -4.03233e-13 3.19744e-14
53500 -6.74127e-13 -3.98348e-13 3.19744e-14
53600 -6.55476e-13 -3.84581e-13 3.73035e-14
53700 -6.41265e-13 -3.75699e-13 2.39808e-14
53800 -6.69242e-13 -3.96128e-13 2.53131e-14
53900 -7.03437e-13 -3.87246e-13 3.81917e-14
54000 -7.08766e-13 -3.6593e-13 6.21725e-14
54100 -6.76792e-13 -3.65041e-13 7.10543e-14
54200 -6.85674e-13 -3.49054e-13 6.03961e-14
54300 -6.75904e-13 -3.40616e-13 5.32907e-14
54400 -7.12097e-13 -3.27738e-13 2.44249e-14
54500 -7.17204e-13 -3.16192e-13 3.64153e-14
54600 -7.04992e-13 -3.25073e-13 3.37508e-14
54700 -6.99441e-13 -3.42837e-13 3.55271e-14
54800 -6.9722e-13 -3.43725e-13 4.26326e-14
54900 -7.03437e-13 -3.41949e-13 3.90799e-14
55000 -7.0699e-13 -3.51719e-13 3.37508e-14
55100 -7.25531e-13 -3.39284e-13 2.84217e-14
55200 -7.35412e-13 -3.32179e-13 5.50671e-14
55300 -7.27418e-13 -3.18412e-13 4.26326e-14
55400 -7.0699e-13 -3.41949e-13 6.03961e-14
55500 -7.21201e-13 -3.44169e-13 5.4623e-14
55600 -7.40741e-13 -3.35509e-13 8.17124e-14
55700 -7.40741e-13 -3.37952e-13 5.9508e-14
55800 -7.19425e-13 -3.16192e-13 6.30607e-14
55900 -7.45182e-13 -3.18856e-13 5.50671e-14
56000 -7.53175e-13 -3.29514e-13 3.81917e-14
56100 -7.49178e-13 -3.53495e-13 3.55271e-14
56200 -7.62945e-13 -3.45945e-13 3.4639e-14
56300 -7.89591e-13 -3.47722e-13 2.66454e-14
56400 -7.74492e-13 -3.63265e-13 3.73035e-14
56500 -7.93143e-13 -3.74367e-13 3.59712e-14
56600 -7.97584e-13 -3.52163e-13 6.39488e-14
56700 -7.97584e-13 -3.68594e-13 7.01661e-14
56800 -8.06466e-13 -3.65041e-13 7.28306e-14
56900 -8.10019e-13 -3.51719e-13 7.70495e-14
57000 -7.92255e-13 -3.41949e-13 5.77316e-14
57100 -7.94032e-13 -3.15303e-13 6.39488e-14
57200 -8.02913e-13 -3.2685e-13 8.88178e-14
57300 -7.97584e-13 -3.15747e-13 1.00364e-13
57400 -7.78932e-13 -3.21521e-13 1.0747e-13
57500 -7.47624e-13 -3.02425e-13 1.1724e-13
57600 -7.45182e-13 -2.92211e-13 1.1191e-13
57700 -7.56728e-13 -3.11751e-13 1.10134e-13
57800 -7.53175e-13 -2.97984e-13 1.11022e-13
57900 -7.44627e-13 -3.07976e-13 1.0747e-13
58000 -7.42517e-13 -3.15969e-13 1.1191e-13
58100 -7.17648e-13 -3.24074e-13 7.54952e-14
58200 -7.02993e-13 -3.30846e-13 5.90639e-14
58300 -7.07878e-13 -3.23297e-13 6.30607e-14
58400 -6.95444e-13 -3.33067e-13 5.9952e-14
58500 -7.08766e-13 -3.19744e-13 5.44009e-14
58600 -6.99885e-13 -3.27294e-13 3.01981e-14
58700 -7.12319e-13 -3.0731e-13 5.86198e-14
58800 -7.03437e-13 -3.11751e-13 6.21725e-14
58900 -7.11431e-13 -3.00204e-13 6.57252e-14
59000 -7.0699e-13 -2.93987e-13 6.03961e-14
59100 -6.98108e-13 -3.0731e-13 4.9738e-14
59200 -6.98996e-13 -3.19744e-13 4.61853e-14
59300 -6.90559e-13 -2.99316e-13 5.68434e-14
59400 -7.05214e-13 -2.98428e-13 5.44009e-14
59500 -7.22977e-13 -3.05311e-13 7.28306e-14
59600 -7.22089e-13 -3.21521e-13 9.32587e-14
59700 -7.18536e-13 -3.39284e-13 8.61533e-14
59800 -7.01661e-13 -3.40172e-13 7.10543e-14
59900 -7.04325e-13 -3.2907e-13 7.4607e-14
60000 -6.92779e-13 -3.32623e-13 9.41469e-14
60100 -6.85674e-13 -3.19744e-13 9.50351e-14
60200 -6.64357e-13 -3.30846e-13 1.06581e-13
60300 -6.63469e-13 -3.30402e-13 1.01252e-13
60400 -6.62137e-13 -3.25073e-13 9.76996e-14
60500 -6.72129e-13 -3.2685e-13 8.70415e-14
60600 -7.11431e-13 -3.05533e-13 8.70415e-14
60700 -6.71907e-13 -2.9754e-13 5.86198e-14
60800 -6.6791e-13 -2.93543e-13 6.57252e-14
60900 -6.54143e-13 -2.84217e-13 2.84217e-14
61000 -6.82121e-13 -2.89102e-13 2.4869e-14
61100 -6.80345e-13 -2.99316e-13 2.84217e-14
61200 -6.88338e-13 -2.98428e-13 4.44089e-14
61300 -6.83009e-13 -2.93099e-13 5.50671e-14
61400 -6.86118e-13 -2.94875e-13 2.84217e-14
61500 -6.84341e-13 -3.01981e-13 3.55271e-14
61600 -6.74127e-13 -3.14415e-13 3.55271e-14
61700 -6.80345e-13 -2.77112e-13 2.93099e-14
61800 -6.86562e-13 -2.77556e-13 1.59872e-14
61900 -6.73239e-13 -2.73559e-13 2.22045e-14
62000 -6.79012e-13 -2.66787e-13 -2.22045e-15
62100 -6.62581e-13 -2.78e-13 4.44089e-16
62200 -6.63469e-13 -2.81553e-13 -1.11022e-14
62300 -6.67022e-13 -2.95763e-13 -2.39808e-14
62400 -6.76792e-13 -2.61124e-13 -2.79776e-14
62500 -6.77236e-13 -2.61124e-13 -3.44169e-14
62600 -6.72795e-13 -2.62901e-13 -5.41789e-14
62700 -6.73239e-13 -2.59348e-13 -4.9738e-14
62800 -6.86562e-13 -2.67342e-13 -5.68434e-14
62900 -6.60805e-13 -2.80664e-13 -5.50671e-14
63000 -6.83897e-13 -2.98428e-13 -5.24025e-14
63100 -6.82121e-13 -2.98428e-13 -6.21725e-14
63200 -6.92779e-13 -3.01981e-13 -7.81597e-14
63300 -6.85896e-13 -3.15303e-13 -7.4607e-14
63400 -6.88338e-13 -3.08198e-13 -7.4607e-14
63500 -6.89226e-13 -3.14859e-13 -6.92779e-14
63600 -6.81233e-13 -2.9976e-13 -7.63833e-14
63700 -6.76792e-13 -2.98872e-13 -8.52651e-14
63800 -6.71463e-13 -2.82441e-13 -8.08242e-14
63900 -6.53699e-13 -2.89546e-13 -8.43769e-14
64000 -6.5814e-13 -2.79776e-13 -1.03029e-13
64100 -6.68354e-13 -2.71783e-13 -9.59233e-14
64200 -6.69687e-13 -2.66454e-13 -8.52651e-14
64300 -6.85674e-13 -2.69118e-13 -7.99361e-14
64400 -6.6791e-13 -2.94875e-13 -7.81597e-14
64500 -6.83009e-13 -2.8777e-13 -6.39488e-14
64600 -6.64357e-13 -2.70006e-13 -7.28306e-14
64700 -6.59028e-13 -2.6823e-13 -7.10543e-14
64800 -6.59028e-13 -2.8777e-13 -9.23706e-14
64900 -6.47926e-13 -3.05533e-13 -8.52651e-14
65000 -6.34159e-13 -3.00204e-13 -8.52651e-14
65100 -6.50147e-13 -3.01981e-13 -9.59233e-14
65200 -6.71463e-13 -3.09974e-13 -8.17124e-14
65300 -6.55476e-13 -3.11751e-13 -7.72715e-14
65400 -6.62581e-13 -3.0731e-13 -8.34888e-14
65500 -6.57252e-13 -2.96652e-13 -6.92779e-14
65600 -6.47482e-13 -2.89546e-13 -7.54952e-14
65700 -6.17284e-13 -2.91323e-13 -7.37188e-14
65800 -6.25278e-13 -3.03757e-13 -7.99361e-14
65900 -6.39488e-13 -2.8777e-13 -7.81597e-14
66000 -6.53699e-13 -3.12639e-13 -7.4607e-14
66100 -6.66578e-13 -3.16192e-13 -3.64153e-14
66200 -6.49258e-13 -3.10862e-13 -3.77476e-14
66300 -6.69242e-13 -3.14415e-13 -1.77636e-14
66400 -6.62581e-13 -3.00204e-13 -2.75335e-14
66500 -6.5814e-13 -3.14415e-13 -2.4869e-14
66600 -6.53255e-13 -3.28626e-13 -3.9968e-14
66700 -6.50591e-13 -3.04645e-13 -2.93099e-14
66800 -6.39488e-13 -3.09086e-13 -4.26326e-14
66900 -6.39488e-13 -3.17968e-13 -1.5099e-14
67000 -6.05738e-13 -3.193e-13 -2.84217e-14
67100 -5.87974e-13 -3.08642e-13 -1.06581e-14
67200 -5.73763e-13 -3.04645e-13 -1.42109e-14
67300 -5.66658e-13 -3.05533e-13 -2.66454e-14
67400 -5.84421e-13 -3.03757e-13 -3.19744e-14
67500 -6.03073e-13 -3.03757e-13 -4.08562e-14
67600 -5.86642e-13 -3.01981e-13 -4.9738e-14
67700 -5.91971e-13 -2.82441e-13 -3.55271e-14
67800 -5.87974e-13 -2.88658e-13 -3.90799e-14
67900 -6.13287e-13 -3.00204e-13 -4.9738e-14
68000 -6.26166e-13 -2.93987e-13 -5.68434e-14
68100 -6.15064e-13 -2.91323e-13 -3.9968e-14
68200 -6.24389e-13 -2.91767e-13 -5.15143e-14
68300 -6.50147e-13 -2.96652e-13 -6.75016e-14
68400 -6.46594e-13 -3.05533e-13 -5.68434e-14
68500 -6.32383e-13 -2.80664e-13 -4.13003e-14
68600 -6.27054e-13 -2.64677e-13 -3.55271e-14
68700 -6.32827e-13 -2.54019e-13 -1.73195e-14
68800 -6.02185e-13 -2.43805e-13 -1.95399e-14
68900 -6.22613e-13 -2.36255e-13 -1.24345e-14
69000 -6.15508e-13 -2.31815e-13 -5.32907e-15
69100 -5.98632e-13 -2.11386e-13 -1.06581e-14
69200 -6.03073e-13 -2.18048e-13 -5.50671e-14
69300 -6.18172e-13 -2.05169e-13 -4.61853e-14
69400 -6.16396e-13 -1.98952e-13 -4.79616e-14
69500 -6.27498e-13 -1.93623e-13 -5.41789e-14
69600 -6.35936e-13 -1.74083e-13 -3.55271e-14
69700 -6.64802e-13 -1.88294e-13 -4.79616e-14
69800 -6.60805e-13 -1.81632e-13 -2.4869e-14
69900 -6.69242e-13 -1.98952e-13 -3.10862e-14
70000 -6.71907e-13 -1.84075e-13 -1.78746e-14
70100 -6.60805e-13 -1.72307e-13 -2.13163e-14
70200 -6.59695e-13 -1.63425e-13 -1.06581e-14
70300 -6.75016e-13 -1.60316e-13 -1.24345e-14
70400 -6.79456e-13 -1.6076e-13 1.06581e-14
70500 -6.91891e-13 -1.46549e-13 8.88178e-15
70600 -6.98108e-13 -1.45217e-13 5.32907e-15
70700 -7.01661e-13 -1.53655e-13 7.10543e-15
70800 -7.03437e-13 -1.4122e-13 1.77636e-15
70900 -6.98552e-13 -1.67422e-13 -1.77636e-15
71000 -7.21201e-13 -1.64313e-13 7.10543e-15
71100 -7.12319e-13 -1.42109e-13 -6.66134e-15
71200 -7.28306e-13 -1.44329e-13 1.77636e-15
71300 -6.9722e-13 -1.58096e-13 8.88178e-15
71400 -7.13207e-13 -1.59428e-13 2.13163e-14
71500 -7.06102e-13 -1.56319e-13 1.28786e-14
71600 -6.90115e-13 -1.39e-13 1.24345e-14
71700 -7.15872e-13 -1.22569e-13 1.42109e-14
71800 -7.31859e-13 -1.40332e-13 0
71900 -7.19425e-13 -1.1191e-13 -5.32907e-15
72000 -7.15872e-13 -1.26121e-13 4.44089e-15
72100 -7.27418e-13 -1.35003e-13 -1.06581e-14
72200 -7.13207e-13 -1.50102e-13 -7.10543e-15
72300 -7.05214e-13 -1.36335e-13 4.88498e-15
72400 -7.06102e-13 -1.09246e-13 -2.66454e-15
72500 -6.99885e-13 -1.08358e-13 3.5083e-14
72600 -7.00773e-13 -1.2057e-13 2.04281e-14
72700 -7.0477e-13 -1.45661e-13 2.5091e-14
72800 -7.1676e-13 -1.47438e-13 3.64153e-14
72900 -7.33635e-13 -1.61648e-13 7.86038e-14
73000 -7.28306e-13 -1.42109e-13 4.08562e-14
73100 -7.2653e-13 -1.36779e-13 3.59712e-14
73200 -7.21201e-13 -1.34559e-13 4.55191e-14
73300 -7.37188e-13 -1.56319e-13 1.77636e-14
73400 -7.23865e-13 -1.43441e-13 4.17444e-14
73500 -7.11431e-13 -1.29674e-13 3.55271e-14
73600 -7.12319e-13 -1.32339e-13 1.24345e-14
73700 -6.98996e-13 -1.36779e-13 2.84217e-14
73800 -7.0699e-13 -1.49214e-13 4.08562e-14
73900 -7.00773e-13 -1.35003e-13 5.50671e-14
74000 -6.91003e-13 -1.42997e-13 5.32907e-14
74100 -6.89226e-13 -1.32339e-13 4.59632e-14
74200 -6.71463e-13 -1.42109e-13 6.4837e-14
74300 -6.64357e-13 -1.35003e-13 6.17284e-14
74400 -6.66134e-13 -1.19016e-13 3.68594e-14
74500 -6.78124e-13 -1.16795e-13 2.62013e-14
74600 -6.57252e-13 -9.76996e-14 2.70894e-14
74700 -6.5592e-13 -1.05693e-13 1.95399e-14
74800 -6.60805e-13 -1.08358e-13 1.95399e-14
74900 -6.37712e-13 -1.03917e-13 3.37508e-14
75000 -6.35936e-13 -7.4607e-14 4.88498e-14
75100 -6.62581e-13 -6.75016e-14 6.21725e-14
75200 -6.71463e-13 -4.9738e-14 4.30767e-14
75300 -6.64357e-13 -4.13003e-14 2.04281e-14
75400 -6.46594e-13 -5.63993e-14 1.15463e-14
75500 -6.49703e-13 -7.06102e-14 1.73195e-14
75600 -6.57252e-13 -5.30687e-14 -2.66454e-15
75700 -6.40488e-13 -4.9738e-14 8.88178e-15
75800 -6.41709e-13 -4.9738e-14 2.75335e-14
75900 -6.35048e-13 -6.75016e-14 1.95399e-14
76000 -6.20837e-13 -6.39488e-14 2.08722e-14
76100 -6.05738e-13 -6.08402e-14 1.73195e-14
76200 -5.96856e-13 -3.68594e-14 -1.02141e-14
76300 -6.12843e-13 -5.9508e-14 -9.54792e-15
76400 -5.93303e-13 -5.68434e-14 8.43769e-15
76500 -6.0929e-13 -4.44089e-14 7.99361e-15
76600 -6.25278e-13 -5.68434e-14 1.73195e-14
76700 -6.0929e-13 -4.08562e-14 3.90799e-14
76800 -6.07514e-13 -3.73035e-14 6.30607e-14
76900 -6.16396e-13 -4.44089e-14 4.13003e-14
77000 -6.42153e-13 -3.19744e-14 2.57572e-14
77100 -6.56364e-13 -3.90799e-14 2.57572e-14
77200 -6.37712e-13 -7.10543e-15 1.06581e-14
77300 -6.27054e-13 -3.55271e-15 9.32587e-15
77400 -6.23501e-13 1.77636e-15 -1.9984e-14
77500 -6.32383e-13 3.55271e-15 -2.15383e-14
77600 -6.11955e-13 5.32907e-15 -8.88178e-15
77700 -5.91083e-13 1.42109e-14 -2.22045e-14
77800 -5.7554e-13 5.32907e-15 -3.55271e-14
77900 -5.82645e-13 7.99361e-15 -3.90799e-14
78000 -5.80869e-13 1.37668e-14 -1.42109e-14
78100 -5.93303e-13 -1.77636e-15 8.88178e-16
78200 -5.80869e-13 1.73195e-14 1.77636e-14
78300 -5.57776e-13 3.64153e-14 2.4869e-14
78400 -5.80425e-13 3.90799e-14 7.10543e-15
78500 -5.76428e-13 3.01981e-14 7.10543e-15
78600 -5.84421e-13 5.50671e-14 2.30926e-14
78700 -5.88862e-13 6.92779e-14 -9.76996e-15
78800 -6.08402e-13 1.06137e-13 -1.33227e-14
78900 -6.19949e-13 1.13243e-13 -2.84217e-14
79000 -5.93303e-13 1.04805e-13 -1.86517e-14
79100 -6.00409e-13 1.28342e-13 -4.30767e-14
79200 -6.05738e-13 1.32339e-13 -4.92939e-14
79300 -6.08402e-13 1.43885e-13 -5.17364e-14
79400 -5.93303e-13 1.6076e-13 -5.50671e-14
79500 -5.91527e-13 1.5099e-13 -6.30607e-14
79600 -5.86198e-13 1.35447e-13 -5.32907e-14
79700 -5.7554e-13 1.24789e-13 -7.63833e-14
79800 -5.59552e-13 1.2923e-13 -5.32907e-14
79900 -5.52447e-13 1.44773e-13 -4.44089e-14
80000 -5.28022e-13 1.34115e-13 -5.50671e-14
80100 -5.3646e-13 1.35447e-13 -5.06262e-14
80200 -5.56888e-13 1.13687e-13 -4.79616e-14
80300 -5.31131e-13 1.27898e-13 -3.73035e-14
80400 -5.27578e-13 1.40332e-13 -2.66454e-14
80500 -5.20473e-13 1.19016e-13 -4.44089e-16
80600 -4.95604e-13 1.03917e-13 -1.06581e-14
80700 -4.83169e-13 9.99201e-14 -5.32907e-15
80800 -4.82281e-13 7.01661e-14 0
80900 -5.00933e-13 7.10543e-14 1.24345e-14
81000 -5.18696e-13 5.32907e-14 1.59872e-14
81100 -5.10036e-13 4.79616e-14 0
81200 -5.50227e-13 7.81597e-14 -2.66454e-15
81300 -5.59996e-13 7.19425e-14 8.88178e-16
81400 -5.71099e-13 5.68434e-14 -1.02141e-14
81500 -5.61329e-13 7.19425e-14 -1.59872e-14
81600 -5.70211e-13 9.14824e-14 -4.79616e-14
81700 -5.86198e-13 8.79297e-14 -3.90799e-14
81800 -6.12843e-13 6.92779e-14 -2.39808e-14
81900 -6.2883e-13 8.88178e-14 -2.39808e-14
82000 -6.19949e-13 7.28306e-14 -7.99361e-15
82100 -6.25278e-13 6.66134e-14 1.06581e-14
82200 -6.27942e-13 7.28306e-14 6.21725e-15
82300 -6.19949e-13 7.37188e-14 2.75335e-14
82400 -6.2883e-13 8.17124e-14 4.79616e-14
82500 -6.27942e-13 5.68434e-14 5.68434e-14
82600 -6.24834e-13 5.24025e-14 5.55112e-14
82700 -5.96856e-13 6.03961e-14 7.19425e-14
82800 -6.03517e-13 7.08322e-14 5.77316e-14
82900 -6.01297e-13 7.10543e-14 4.88498e-14
83000 -6.21725e-13 6.66134e-14 4.88498e-14
83100 -6.43041e-13 6.83897e-14 6.30607e-14
83200 -6.34603e-13 8.26006e-14 5.86198e-14
83300 -6.24167e-13 1.11022e-13 5.41789e-14
83400 -6.386e-13 1.2701e-13 6.03961e-14
83500 -6.35936e-13 1.29674e-13 4.30767e-14
83600 -6.46594e-13 1.1191e-13 5.68434e-14
83700 -6.55476e-13 1.10134e-13 5.41789e-14
83800 -6.4837e-13 9.9476e-14 2.75335e-14
83900 -6.52811e-13 7.54952e-14 2.57572e-14
84000 -6.62581e-13 9.23706e-14 4.61853e-14
84100 -6.63469e-13 8.43769e-14 4.08562e-14
84200 -6.52811e-13 8.70415e-14 3.90799e-14
84300 -6.74572e-13 1.06581e-13 4.79616e-14
84400 -6.61693e-13 1.1724e-13 2.75335e-14
84500 -6.85674e-13 1.19904e-13 3.28626e-14
84600 -6.59028e-13 1.04805e-13 4.9738e-14
84700 -6.76792e-13 1.06137e-13 4.08562e-14
84800 -6.69687e-13 8.26006e-14 5.9508e-14
84900 -6.69687e-13 9.05942e-14 5.9952e-14
85000 -6.62581e-13 8.88178e-14 6.21725e-14
85100 -6.74127e-13 7.63833e-14 6.75016e-14
85200 -6.75904e-13 8.52651e-14 7.99361e-14
85300 -6.89671e-13 7.4607e-14 8.03801e-14
85400 -7.1676e-13 1.19016e-13 1.08358e-13
85500 -7.04325e-13 1.29674e-13 1.35003e-13
85600 -7.0699e-13 1.20792e-13 1.42109e-13
85700 -7.01661e-13 1.13687e-13 1.45661e-13
85800 -6.8745e-13 1.22569e-13 1.54543e-13
85900 -6.89226e-13 1.04805e-13 1.42109e-13
86000 -7.23421e-13 1.01252e-13 1.5099e-13
86100 -7.4829e-13 9.9476e-14 1.38556e-13
86200 -7.54619e-13 1.03029e-13 1.27898e-13
86300 -7.43849e-13 1.08358e-13 1.29674e-13
86400 -7.21201e-13 9.41469e-14 1.15463e-13
86500 -7.15872e-13 8.52651e-14 1.33227e-13
86600 -7.21201e-13 9.05942e-14 1.27898e-13
86700 -7.33635e-13 8.70415e-14 1.19016e-13
86800 -7.30971e-13 1.06137e-13 9.32587e-14
86900 -7.31859e-13 8.52651e-14 8.17124e-14
87000 -7.42961e-13 7.37188e-14 7.81597e-14
87100 -7.4607e-13 9.32587e-14 7.63833e-14
87200 -7.43405e-13 8.52651e-14 7.81597e-14
87300 -7.31859e-13 1.19016e-13 8.52651e-14
87400 -7.28306e-13 1.04805e-13 8.52651e-14
87500 -7.45182e-13 8.88178e-14 9.23706e-14
87600 -7.29194e-13 1.10134e-13 8.52651e-14
87700 -7.17648e-13 1.06581e-13 7.81597e-14
87800 -7.00773e-13 1.06581e-13 9.23706e-14
87900 -7.1676e-13 1.0747e-13 9.9476e-14
88000 -7.15872e-13 9.23706e-14 9.59233e-14
88100 -7.30971e-13 8.43769e-14 9.23706e-14
88200 -7.35412e-13 8.03801e-14 1.12799e-13
88300 -7.35412e-13 9.23706e-14 1.22569e-13
88400 -7.43405e-13 8.43769e-14 1.27898e-13
88500 -7.40741e-13 7.99361e-14 1.1946e-13
88600 -7.42517e-13 5.68434e-14 9.37028e-14
88700 -7.57616e-13 6.21725e-14 1.18461e-13
88800 -7.60281e-13 8.17124e-14 1.14575e-13
88900 -7.66498e-13 7.59393e-14 1.24345e-13
89000 -7.74492e-13 6.4615e-14 1.1191e-13
89100 -7.78044e-13 7.9492e-14 1.27898e-13
89200 -7.94032e-13 9.05942e-14 1.16351e-13
89300 -7.79821e-13 8.17124e-14 1.27898e-13
89400 -7.8515e-13 1.0747e-13 1.53655e-13
89500 -7.9714e-13 1.16351e-13 1.28342e-13
89600 -7.88702e-13 1.24345e-13 1.3145e-13
89700 -7.93143e-13 1.23457e-13 1.13687e-13
89800 -8.17124e-13 1.22569e-13 1.24345e-13
89900 -8.06466e-13 1.22569e-13 1.09246e-13
90000 -7.93143e-13 1.27898e-13 1.10134e-13
90100 -7.98028e-13 1.42109e-13 9.9476e-14
90200 -8.08242e-13 1.52767e-13 1.10134e-13
90300 -8.28448e-13 1.63425e-13 1.04805e-13
90400 -8.22453e-13 1.66978e-13 9.05942e-14
90500 -8.26894e-13 1.54543e-13 9.01501e-14
90600 -8.47322e-13 1.63425e-13 1.1191e-13
90700 -8.7752e-13 1.62537e-13 1.16351e-13
90800 -8.63309e-13 1.71418e-13 1.03917e-13
90900 -8.4821e-13 1.66089e-13 1.2168e-13
91000 -8.4821e-13 1.66089e-13 1.14575e-13
91100 -8.74856e-13 1.68754e-13 1.23457e-13
91200 -8.61755e-13 1.63425e-13 1.19904e-13
91300 -8.72191e-13 1.52767e-13 1.46549e-13
91400 -8.75744e-13 1.59872e-13 1.3145e-13
91500 -8.79297e-13 1.66978e-13 1.36779e-13
91600 -8.72191e-13 1.81188e-13 1.2168e-13
91700 -8.49099e-13 1.88294e-13 1.1191e-13
91800 -8.56204e-13 1.88294e-13 1.45661e-13
91900 -8.57092e-13 1.9007e-13 1.42997e-13
92000 -8.5798e-13 1.98952e-13 1.41664e-13
92100 -8.35332e-13 2.16716e-13 1.73639e-13
92200 -8.3844e-13 2.03393e-13 1.49991e-13
92300 -8.3844e-13 1.98064e-13 1.4122e-13
92400 -8.41993e-13 1.9984e-13 1.20792e-13
92500 -8.27782e-13 1.82077e-13 1.23457e-13
92600 -8.20677e-13 1.94511e-13 1.1946e-13
92700 -8.26006e-13 2.05169e-13 1.17906e-13
92800 -8.27338e-13 1.93623e-13 1.0747e-13
92900 -8.12683e-13 1.88294e-13 9.23706e-14
93000 -8.27782e-13 1.91847e-13 1.19016e-13
93100 -8.19789e-13 1.91847e-13 1.15463e-13
93200 -8.26006e-13 1.93623e-13 1.1724e-13
93300 -8.39329e-13 1.9007e-13 1.1191e-13
93400 -8.13571e-13 1.66978e-13 1.1191e-13
93500 -8.20677e-13 1.64313e-13 9.9476e-14
93600 -8.17124e-13 1.94289e-13 8.52651e-14
93700 -8.26006e-13 1.89626e-13 9.23706e-14
93800 -8.34888e-13 1.76081e-13 8.52651e-14
93900 -8.47322e-13 1.74527e-13 8.34888e-14
94000 -8.61533e-13 1.73195e-13 7.4607e-14
94100 -8.69083e-13 1.74083e-13 7.10543e-14
94200 -8.34444e-13 1.9007e-13 7.59393e-14
