ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
1200
ITEM: BOX BOUNDS pp pp pp
-4.4919104223854296e+00 4.4919104223854296e+00
-4.4919104223854296e+00 4.4919104223854296e+00
-4.4919104223854296e+00 4.4919104223854296e+00
ITEM: ATOMS id type x y z vx vy vz
416 2 -3.26625 -3.83258 -2.24019 1.56683 2.10625 -1.2197
1148 2 -2.04705 -3.21833 -0.930914 -0.747283 -0.577456 -0.687462
42 1 -2.90769 -0.334244 -1.01721 -0.501215 0.00356036 -0.0501921
504 2 -2.60307 -0.0657671 -0.658893 -0.726028 1.6371 -0.70941
763 2 -2.17057 -2.77479 -1.661 -0.706683 -1.2137 0.229094
1045 2 -0.56846 -3.54517 -3.36302 -1.14822 -0.670881 -0.269815
22 1 -2.17198 -1.00069 -2.28633 0.382486 0.487172 0.332168
583 2 -1.24232 -3.24467 -2.82203 0.424747 1.23609 -0.523427
698 2 -4.33163 -0.803837 -2.69312 0.26531 1.30436 1.14708
1190 2 -2.22293 -2.605 -0.260975 0.857667 -0.618881 0.0714159
627 2 -3.27667 -2.9316 -1.26181 -0.450788 1.31642 2.03791
1031 2 -4.18916 -2.77555 -2.17203 -0.0712634 0.889871 1.26052
135 1 -3.20784 -0.84114 -1.89458 -0.641894 0.597206 0.00278962
14 1 -1.89573 -0.792555 -1.36984 -0.456648 -0.803748 0.256276
690 2 -4.39165 -3.90554 -3.24295 -0.354403 -0.618823 0.425944
333 1 -2.68101 -2.6429 -2.65533 -0.522045 -0.25293 0.166514
1059 2 -2.99006 -2.23515 -0.0874066 -0.345866 -0.347379 1.08818
118 1 -0.910632 -3.26895 -0.213648 0.142912 1.57934 0.533333
10 1 -1.1347 -2.59613 -4.345 0.256767 0.339346 -0.170666
860 2 -3.02318 -0.600462 -3.99604 -0.198742 1.01032 -0.0527222
1043 2 -0.580064 -1.59419 -3.13912 1.43106 0.226975 -0.0596203
535 2 -0.870358 -3.64763 -0.726 0.156364 -0.149706 0.37667
176 1 -0.502857 -4.20719 -0.130584 -1.08841 0.453703 0.475039
521 2 -0.418755 -3.0532 -2.24206 0.0219789 -1.02951 -0.32231
639 2 -0.21168 -4.11013 -0.608956 -0.0811091 0.63698 0.363584
105 1 -0.43876 -2.41304 -0.440663 0.1926 0.436561 -0.45018
642 2 -4.13024 -3.32722 -0.686286 0.741835 0.910334 -1.03465
573 2 -1.6876 -2.3933 -2.51128 1.95424 1.43829 2.43169
145 1 -1.20616 -4.31658 -3.64747 0.510737 -0.808326 0.932397
213 1 -0.850384 -2.4502 -1.65212 -0.184932 -0.114532 -0.897695
316 1 -4.27749 -3.21803 -0.146024 1.00208 1.77638 -0.0520969
598 2 -3.8131 -3.68305 -3.8699 -0.0402038 0.829838 2.4407
704 2 -3.35685 -1.87366 -3.56937 1.84021 -1.32189 -0.346985
1052 2 -3.18351 -3.3081 -0.435928 -0.836816 1.07413 1.22026
1098 2 -3.73715 -1.45528 -0.144031 -0.318641 -1.36347 0.488465
1196 2 -1.81281 -2.2844 -1.08174 -1.91788 0.330871 1.7662
967 2 -2.21671 -2.0246 -3.29121 0.40338 -0.583346 -0.501009
660 2 -2.49038 -3.77594 -2.60875 0.78905 0.218762 0.326001
623 2 -1.53885 -4.12151 -2.16635 -1.53662 2.67229 -0.569715
767 2 -3.3985 -3.7695 -1.2448 0.281919 -1.35571 0.047134
618 2 -0.998818 -0.0305009 -3.11401 -1.30519 -0.878177 2.30029
121 1 -4.40576 -3.26838 -2.09036 0.157424 -2.46209 -0.373395
1032 2 -0.944337 -2.27733 -0.593106 0.697483 -1.17603 -0.382099
221 1 -4.39328 -3.71404 -3.79402 1.27825 -0.687577 -0.813118
84 1 -1.3761 -0.31978 -0.482136 1.24842 -0.695866 -1.01214
817 2 -3.5956 -1.42045 -2.71108 -0.723802 1.89209 0.410867
1057 2 -1.09042 -3.94483 -4.18078 1.01471 -0.673721 -1.11568
632 2 -0.490975 -2.87567 -0.156298 -0.672822 -1.53401 1.28634
497 2 -3.79957 -0.565217 -0.166707 -0.0621593 -0.0100891 -0.523235
510 2 -2.36987 -1.70015 -0.614165 -0.886709 1.00016 -0.0924177
900 2 -3.20408 -3.10765 -3.15593 0.067623 1.39956 -0.512667
279 1 -1.34147 -1.90174 -0.576606 -0.945919 1.4046 -0.157069
571 2 -2.41374 -0.0686819 -4.2701 -1.50023 0.871345 0.055954
607 2 -0.378769 -2.2859 -1.46094 0.639825 0.845318 -2.10674
878 2 -4.05034 -2.141 -2.96285 0.804713 0.475635 0.255013
1051 2 -2.47356 -0.585481 -1.29369 0.019624 0.0360207 1.46519
703 2 -0.487554 -0.0227517 -4.15807 0.0933469 1.891 -0.949196
1170 2 -2.49885 -2.57096 -4.19803 -2.12854 1.80483 -1.71443
102 1 -1.46376 -0.283659 -3.42399 1.89214 -1.28373 -0.29389
1108 2 -1.97901 -3.88745 -3.44558 -0.0283975 -0.622261 -0.216016
383 1 -2.06734 -4.22386 -2.5101 -0.70723 -0.620181 0.516322
195 1 -0.903489 -1.16579 -2.97188 -0.483075 0.132615 -1.35527
482 2 -3.59475 -2.08404 -1.59256 -0.705003 -0.513901 1.64933
231 1 -3.10136 -2.05479 -4.01344 -0.456811 0.111234 -1.4613
824 2 -1.65678 -0.430477 -1.00109 -0.424434 0.614149 -0.0799002
831 2 -0.0554989 -0.493494 -1.77176 1.27658 -1.75466 -1.54706
747 2 -0.730128 -3.70977 -1.65054 -0.608194 -0.203423 -0.80926
92 1 -0.392724 -3.62706 -2.10949 0.0130061 0.167471 0.0937325
888 2 -3.67635 -1.17225 -1.76981 -0.316434 -1.77607 0.865417
651 2 -1.39463 -0.851064 -3.24449 0.967155 -0.47422 0.412397
275 1 -3.61099 -0.450552 -3.71486 0.0222328 0.847532 0.210882
1099 2 -2.51317 -3.65428 -1.5269 0.812425 0.321584 -1.33125
179 1 -3.6544 -4.00113 -1.81885 0.925814 0.136554 0.808229
657 2 -1.35134 -1.45911 -2.57583 2.56145 -0.211625 -0.544795
989 2 -0.254074 -1.17056 -2.43819 -0.829384 1.53541 -0.159631
490 2 -3.28546 -0.790261 -0.750969 -0.20681 -0.18589 -0.322376
360 1 -1.4241 -2.74632 -2.97604 -0.489743 -0.922051 0.218914
524 2 -1.22012 -2.85413 -1.39875 0.911319 -1.6641 -0.704551
489 2 -2.22664 -3.47354 -4.14219 0.247577 -1.97802 0.652538
677 2 -2.83986 -2.92828 -2.21287 -0.750884 -1.31308 -0.415275
1097 2 -1.11029 -4.24511 -3.1212 -0.776346 -0.891304 -0.251374
1186 2 -3.05868 -2.23917 -2.88889 0.193918 0.596328 -0.00288141
6 1 -1.64467 -1.88366 -2.32045 -0.876522 -0.486105 1.36383
156 1 -1.79127 -2.83408 -1.24883 0.577647 -0.618675 0.0860103
804 2 -1.44458 -3.12089 -0.174963 0.0543726 -0.0529298 0.521837
211 1 -0.896689 -1.96521 -3.53108 0.14847 0.61403 0.533721
1026 2 -1.32987 -1.66641 -3.67508 -0.440031 -1.47655 -0.923334
959 2 -1.66811 -2.453 -4.09908 0.30943 0.523066 -0.684789
684 2 -0.699019 -2.10867 -4.01231 -0.2708 0.0817402 0.912008
76 1 -2.53648 -3.53332 -0.978039 0.439518 1.11515 0.32552
599 2 -2.12986 -0.842588 -3.63746 -1.93503 1.32394 -0.527407
