ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
1200
ITEM: BOX BOUNDS pp pp pp
-4.4919104223854296e+00 4.4919104223854296e+00
-4.4919104223854296e+00 4.4919104223854296e+00
-4.4919104223854296e+00 4.4919104223854296e+00
ITEM: ATOMS id type x y z vx vy vz
524 2 -0.907848 -3.14156 -1.69793 -0.145826 -0.00495984 0.545554
661 2 -0.17723 -4.1822 -2.69116 -0.0076954 0.377604 0.841686
1003 2 -0.90249 -0.984034 -1.70288 0.695749 -0.397392 -1.19172
1031 2 -2.80623 -3.58938 -1.80499 0.602861 -0.873741 -0.433604
378 1 -1.33933 -3.39003 -4.11803 0.447615 0.1615 -0.193225
901 2 -1.44827 -1.58263 -4.26211 0.0345832 -0.298513 -0.187644
71 1 -1.70038 -2.38751 -0.224351 0.135205 -0.665382 -0.01891
104 1 -2.15729 -2.83268 -3.76824 0.27029 -0.0740447 0.409932
360 1 -3.83533 -4.44498 -1.59628 -0.0986553 -0.738637 0.0997006
480 2 -2.46914 -1.04982 -4.38332 -0.105064 -0.227239 -0.679185
42 1 -1.10439 -1.51928 -3.20004 -0.0309009 0.440187 -0.466026
474 2 -3.2986 -0.493515 -1.90567 0.0332793 0.00815227 -0.586693
1037 2 -0.879431 -1.30734 -0.375843 1.8805 -0.78804 0.686007
316 1 -0.568615 -0.553022 -1.78418 -0.154859 -0.281477 -0.118656
116 1 -0.852734 -2.38833 -2.62088 -0.707138 -0.382146 -1.15714
984 2 -3.92667 -2.57227 -2.19188 0.589226 0.293636 -0.373057
453 2 -3.59471 -3.37501 -0.371092 -0.626077 -1.02007 1.56205
582 2 -0.112061 -0.83129 -2.04968 -0.614222 -1.30418 -0.8521
920 2 -2.66574 -1.1219 -2.6428 -0.0473791 -0.711994 0.600371
577 2 -2.86227 -1.86838 -2.07919 1.17108 -0.156667 0.361385
48 1 -4.4181 -1.86039 -4.31014 -0.136479 0.318327 0.409527
39 1 -0.0988542 -2.31552 -1.93392 0.215044 0.479118 0.457222
865 2 -2.41463 -2.89128 -3.2569 0.00897216 -0.408137 0.590709
272 1 -4.08449 -2.23713 -1.76867 0.399167 -0.968286 0.411174
9 1 -4.04111 -3.90638 -2.41491 0.038316 0.213105 0.00070293
518 2 -1.52917 -1.5247 -2.08456 -0.00182239 -1.43616 0.0587231
1042 2 -4.3408 -1.48413 -2.85949 0.335349 0.196485 -0.349359
576 2 -0.540616 -0.179929 -3.54336 0.973186 -0.127855 -0.405298
1190 2 -1.15681 -3.7615 -2.38542 -0.0744353 0.827348 -1.37771
382 1 -2.87125 -1.8089 -0.444236 0.0881838 0.397013 1.63001
260 1 -3.71552 -1.20648 -0.705861 0.238569 0.261074 0.185261
503 2 -1.13895 -4.1777 -3.11083 -0.264923 -0.222271 -0.58278
125 1 -3.90883 -0.440697 -3.26075 0.115228 0.522047 0.278373
169 1 -1.01644 -3.66502 -1.85132 0.725191 0.371514 0.545029
194 1 -2.73901 -4.15227 -1.77726 -0.176825 -0.258075 0.510939
613 2 -3.44855 -3.07691 -4.24283 0.463051 0.262672 0.0561889
931 2 -1.78205 -2.426 -3.94905 0.849544 -1.25062 -0.61103
1177 2 -3.84532 -1.78446 -3.5303 -0.274854 -0.0698829 0.138494
781 2 -0.741632 -3.01349 -0.777193 -0.597226 0.937679 0.798648
403 2 -4.17028 -4.12633 -1.89578 -0.414255 -0.0883922 0.381632
521 2 -0.78312 -1.60529 -3.68521 0.197731 0.0629287 -0.00625201
128 1 -3.0373 -4.20877 -2.75744 -1.50446 -1.22375 0.902958
1143 2 -4.17816 -2.37786 -4.31348 -0.20769 1.82373 0.203253
283 1 -0.578662 -3.03228 -3.45299 -0.149935 -0.723282 0.467708
630 2 -2.91304 -0.0639592 -0.139319 -0.24762 -0.373337 -0.099348
1145 2 -1.89613 -3.59743 -2.85049 1.43645 0.752983 -0.798449
217 1 -1.81292 -4.026 -1.19231 0.104426 -0.324613 0.257695
896 2 -0.353212 -2.14315 -0.204304 0.77775 0.907577 -1.33554
293 1 -1.38333 -1.2316 -1.62611 -0.820337 -0.751924 -0.0705037
102 1 -4.37263 -1.36817 -2.31152 0.156041 -0.349201 -0.51818
1132 2 -3.64222 -1.22196 -1.28778 -0.00511271 -0.225689 0.119618
1044 2 -1.50433 -1.63677 -1.23322 0.367689 0.439284 0.106202
1090 2 -2.47717 -0.247489 -3.06599 0.186819 -0.706926 0.58555
1097 2 -2.89354 -1.06153 -3.47672 0.742243 -0.0289734 0.823196
726 2 -2.83095 -2.6396 -1.68054 0.556759 -0.997573 -0.194939
1004 2 -3.56801 -4.09658 -2.63947 -0.201369 0.0625184 -0.543461
809 2 -4.1157 -0.519964 -1.5611 -0.41623 0.281525 -1.21406
615 2 -0.895224 -1.81989 -2.80033 -1.52103 -0.788559 -0.91246
692 2 -0.14749 -2.74118 -3.60951 -0.411856 -0.676005 -0.441169
50 1 -0.0393535 -3.80968 -3.11285 -0.838765 -0.248682 -0.125282
275 1 -3.06312 -2.6603 -4.17531 0.101283 -0.286152 1.35688
671 2 -3.27502 -4.26424 -1.57298 -0.835665 0.526262 0.435403
77 1 -2.73565 -1.3522 -3.94478 0.117899 -0.150336 -0.178962
193 1 -1.09097 -0.756833 -0.219124 -0.513773 -0.361903 0.775584
1148 2 -3.37965 -1.58894 -0.468065 0.352137 0.650441 0.64444
280 1 -2.82939 -3.07853 -2.06085 0.215 -0.592021 -0.0946584
112 1 -4.05795 -2.89806 -4.3511 -0.544681 0.187195 0.15938
