ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
1200
ITEM: BOX BOUNDS pp pp pp
-4.4919104223854296e+00 4.4919104223854296e+00
-4.4919104223854296e+00 4.4919104223854296e+00
-4.4919104223854296e+00 4.4919104223854296e+00
ITEM: ATOMS id type xs ys zs
419 2 0.166522 0.270841 0.217696
492 2 0.351167 0.24835 0.19892
421 2 0.156091 0.451387 0.323505
672 2 0.200127 0.019694 0.211911
423 2 0.0849338 0.315527 0.0809921
424 2 0.394447 0.0724498 0.218468
425 2 0.3176 0.399659 0.0936498
426 2 0.0704073 0.268772 0.402217
493 2 0.112495 0.128376 0.4552
403 2 0.4319 0.499789 0.173106
429 2 0.379119 0.201362 0.375954
430 2 0.0359863 0.482531 0.0202933
431 2 0.318682 0.117076 0.271053
432 2 0.0458376 0.082678 0.0925777
433 2 0.470069 0.158851 0.0279156
566 2 0.236852 0.281687 0.0506097
435 2 0.408384 0.425094 0.404803
436 2 0.317449 0.297407 0.112857
437 2 0.041575 0.0474867 0.319581
438 2 0.464023 0.0672673 0.301929
439 2 0.472464 0.383417 0.244953
440 2 0.226544 0.164427 0.132567
441 2 0.197685 0.156297 0.409176
442 2 0.147054 0.26325 0.328002
556 2 0.469665 0.460349 0.480435
498 2 0.338729 0.168063 0.142204
445 2 0.473331 0.176388 0.332701
446 2 0.239575 0.373399 0.323462
447 2 0.188783 0.444095 0.433917
54 1 0.439677 0.1058 0.0200224
449 2 0.293857 0.197747 0.46273
143 1 0.163932 0.483354 0.486195
451 2 0.299114 0.0111713 0.266678
500 2 0.288619 0.222725 0.360873
453 2 0.252314 0.252526 0.171332
454 2 0.275863 0.073646 0.361075
455 2 0.138735 0.224361 0.109801
456 2 0.0346997 0.372894 0.170096
457 2 0.14883 0.45434 0.152554
458 2 0.0396391 0.407338 0.0804452
459 2 0.217709 0.424794 0.0591057
460 2 0.206766 0.0914959 0.0378066
461 2 0.166633 0.268319 0.437455
462 2 0.292885 0.0485995 0.0737639
463 2 0.198727 0.0353144 0.44582
559 2 0.151116 0.265917 0.012189
465 2 0.409916 0.32294 0.406491
466 2 0.445546 0.224219 0.19869
467 2 0.420382 0.387725 0.0949798
468 2 0.396999 0.325199 0.177725
469 2 0.0686815 0.392246 0.324158
470 2 0.279956 0.458908 0.237643
471 2 0.106707 0.01845 0.0324275
472 2 0.117221 0.138539 0.048196
473 2 0.203904 0.0681304 0.130043
474 2 0.332309 0.496859 0.319134
475 2 0.180929 0.482859 0.235984
476 2 0.337782 0.275552 0.0193304
477 2 0.383675 0.00409798 0.328927
478 2 0.372635 0.475736 0.476362
479 2 0.00528835 0.0919956 0.4731
480 2 0.349608 0.215396 0.286977
495 2 0.0909359 0.468497 0.382048
482 2 0.374385 0.0464195 0.453999
870 2 0.492855 0.325843 0.138418
131 1 0.106183 0.491633 0.319089
485 2 0.0596199 0.218809 0.0492429
486 2 0.241441 0.302881 0.393202
487 2 0.411585 0.0474273 0.120562
488 2 0.17352 0.344709 0.0986072
489 2 0.331489 0.30898 0.349621
584 2 0.406835 0.428855 2.56214e-05
26 1 0.379715 0.206928 0.524586
55 1 0.188248 0.317673 0.598284
56 1 0.389404 0.323172 0.504741
57 1 0.431729 0.0213366 0.809892
58 1 0.0336274 0.362985 0.960342
59 1 0.125206 0.0638456 0.603611
619 2 0.01523 0.174219 0.815283
61 1 0.278287 0.235559 0.753194
62 1 0.276212 0.422404 0.649978
63 1 0.173151 0.292909 0.86315
64 1 0.362457 0.0262291 0.730501
65 1 0.229235 0.41069 0.848573
66 1 0.10631 0.205427 0.625632
67 1 0.386457 0.304665 0.91009
68 1 0.420516 0.199969 0.957114
25 1 0.117557 0.119585 0.988115
251 1 0.0295239 0.20001 0.870941
614 2 0.334745 0.0806298 0.61618
72 1 0.298592 0.200729 0.962943
484 2 0.365905 0.185385 0.984408
74 1 0.0541887 0.277881 0.790858
75 1 0.243003 0.178553 0.64997
76 1 0.342174 0.443703 0.558406
269 1 0.0115871 0.0885279 0.875481
78 1 0.426036 0.384109 0.810444
79 1 0.0958726 0.317173 0.65799
80 1 0.211495 0.284019 0.989528
81 1 0.0124449 0.211784 0.54875
610 2 0.259589 0.149305 0.582624
83 1 0.0403156 0.492007 0.539305
84 1 0.10391 0.381018 0.556278
85 1 0.0576641 0.144816 0.777462
86 1 0.280983 0.103532 0.826396
87 1 0.43615 0.276338 0.679576
88 1 0.335005 0.424525 0.76197
89 1 0.137548 0.484313 0.59168
90 1 0.160797 0.389288 0.941999
91 1 0.140325 0.0954512 0.84151
92 1 0.266656 0.301061 0.671019
93 1 0.17629 0.396996 0.677942
94 1 0.359888 0.210368 0.843521
95 1 0.356642 0.3481 0.620284
96 1 0.411413 0.155104 0.766784
97 1 0.275194 0.0701084 0.63308
150 1 0.0698763 0.492223 0.700674
99 1 0.445545 0.455558 0.904202
100 1 0.391618 0.101131 0.596015
609 2 0.215267 0.310295 0.714661
102 1 0.462855 0.465405 0.725351
103 1 0.367801 0.489545 0.658846
104 1 0.46195 0.09392 0.900604
105 1 0.337696 0.312052 0.805299
106 1 0.0750196 0.396773 0.860194
107 1 0.44409 0.268943 0.807866
108 1 0.160012 0.296581 0.742208
109 1 0.335075 0.428165 0.873076
110 1 0.317054 0.132489 0.718791
111 1 0.134912 0.265806 0.506683
617 2 0.25092 0.0144841 0.6482
505 2 0.0418538 0.160233 0.524012
5 1 0.012848 0.056592 0.995802
507 2 0.477121 0.304289 0.71595
508 2 0.402115 0.0830581 0.903226
509 2 0.430326 0.0548375 0.616069
510 2 0.437451 0.429118 0.769761
511 2 0.285298 0.49433 0.520572
512 2 0.176095 0.104672 0.795638
428 2 0.129623 0.328296 0.503073
514 2 0.29877 0.136179 0.775794
515 2 0.303972 0.289295 0.51984
516 2 0.0179463 0.0766802 0.936369
517 2 0.149163 0.351442 0.641916
518 2 0.2831 0.394513 0.864912
519 2 0.0698286 0.107884 0.729006
520 2 0.430126 0.408952 0.86734
521 2 0.136797 0.260293 0.633362
522 2 0.151611 0.0830623 0.956482
523 2 0.0862704 0.0670581 0.54047
608 2 0.409317 0.22278 0.68779
525 2 0.309758 0.470312 0.67846
526 2 0.0493182 0.21932 0.600455
527 2 0.0940913 0.229691 0.802743
528 2 0.242687 0.365697 0.642546
529 2 0.179867 0.0334472 0.586942
530 2 0.334591 0.457896 0.81689
743 2 0.374913 0.00917012 0.786984
532 2 0.423054 0.0309966 0.710233
533 2 0.42736 0.450832 0.674928
534 2 0.342966 0.388546 0.713507
256 1 0.00503907 0.00485007 0.792386
536 2 0.370004 0.204423 0.779639
537 2 0.0802576 0.108796 0.824502
538 2 0.410422 0.153391 0.611314
539 2 0.06052 0.443811 0.823138
540 2 0.316221 0.402839 0.516911
541 2 0.284973 0.14164 0.949218
542 2 0.216078 0.447938 0.668925
543 2 0.305546 0.170381 0.668673
544 2 0.411551 0.255612 0.933368
545 2 0.239628 0.304931 0.872288
546 2 0.326398 0.404641 0.612475
547 2 0.218543 0.0361857 0.890755
548 2 0.490341 0.120662 0.56388
549 2 0.482787 0.0949056 0.953618
615 2 0.494744 0.448434 0.940716
551 2 0.182465 0.23342 0.862115
552 2 0.128757 0.214456 0.540964
553 2 0.45479 0.328359 0.8105
554 2 0.102731 0.121172 0.615733
555 2 0.103049 0.29879 0.718367
732 2 0.131576 0.0325973 0.844146
557 2 0.309181 0.306461 0.624738
613 2 0.380974 0.108706 0.533928
607 2 0.243418 0.242267 0.658219
612 2 0.0258804 0.387364 0.901826
561 2 0.482814 0.399622 0.603583
562 2 0.470268 0.22726 0.846537
563 2 0.0624662 0.337984 0.808497
564 2 0.16463 0.311597 0.802367
565 2 0.145721 0.143564 0.882058
611 2 0.249099 0.240389 0.959776
618 2 0.380446 0.335331 0.563835
568 2 0.364164 0.366952 0.802528
569 2 0.285854 0.328754 0.955446
570 2 0.0792056 0.187849 0.949892
571 2 0.0921172 0.194333 0.685809
572 2 0.272042 0.0473453 0.802353
573 2 0.336816 0.206858 0.567134
574 2 0.0619272 0.434392 0.717123
575 2 0.399775 0.32019 0.657127
576 2 0.191524 0.112412 0.519356
577 2 0.0413945 0.308298 0.984832
578 2 0.283142 0.285424 0.789821
408 2 0.304749 0.414362 0.991239
580 2 0.403405 0.430645 0.552349
581 2 0.108959 0.427039 0.599099
582 2 0.189582 0.341478 0.966841
583 2 0.324245 0.210021 0.893562
2 1 0.00451236 0.381 0.503037
585 2 0.0339465 0.332028 0.511357
586 2 0.118516 0.301914 0.894279
587 2 0.187611 0.171118 0.986675
588 2 0.0876777 0.0153247 0.621302
589 2 0.162386 0.403355 0.737798
616 2 0.053042 0.325245 0.614571
591 2 0.131102 0.403666 0.889179
592 2 0.421586 0.242882 0.550814
593 2 0.154143 0.0622284 0.67323
594 2 0.416536 0.142971 0.828439
595 2 0.20356 0.276869 0.560224
596 2 0.317161 0.26734 0.709379
597 2 0.182454 0.170643 0.635953
598 2 0.330544 0.0556058 0.972274
599 2 0.233229 0.473592 0.863407
600 2 0.375179 0.275354 0.841655
601 2 0.181163 0.460562 0.541886
602 2 0.246742 0.144313 0.858025
603 2 0.240549 0.111332 0.693064
604 2 0.489514 0.290108 0.619805
605 2 0.378169 0.119251 0.725952
422 2 0.378197 0.344646 0.958742
71 1 0.442265 0.00708033 0.65511
788 2 0.0204921 0.489312 0.9287
759 2 0.353011 0.494247 0.597623
3 1 0.32654 0.356004 0.993468
427 2 0.284179 0.046969 0.507176
420 2 0.0259307 0.442566 0.503246
560 2 0.488499 -0.000285506 0.903701
1196 2 0.495315 0.500224 0.567243
112 1 0.242284 0.867153 0.386149
113 1 0.0373934 0.58368 0.195602
114 1 0.0317678 0.653302 0.0108916
397 2 0.48428 0.994075 0.189657
116 1 0.0260246 0.833649 0.218304
117 1 0.2126 0.70408 0.262883
444 2 0.305898 0.525596 0.418672
119 1 0.15187 0.977317 0.0229416
120 1 0.361847 0.532955 0.453039
121 1 0.0492733 0.976702 0.196098
122 1 0.019217 0.689316 0.444554
123 1 0.0378919 0.812981 0.0719803
124 1 0.203637 0.89917 0.497759
125 1 0.098578 0.599529 0.45777
126 1 0.484374 0.880472 0.480913
127 1 0.196973 0.784825 0.464104
128 1 0.119979 0.885139 0.404504
129 1 0.0959437 0.701656 0.222371
719 2 0.141963 0.784496 0.383601
7 1 0.175543 0.50851 0.180342
132 1 0.464756 0.950431 0.0758876
133 1 0.42331 0.764498 0.140231
134 1 0.267148 0.857641 0.118584
135 1 0.203075 0.895154 0.197732
136 1 0.11671 0.640231 0.331334
137 1 0.311225 0.544724 0.356328
138 1 0.349616 0.800028 0.0494955
139 1 0.477195 0.614936 0.256212
140 1 0.445225 0.571302 0.396304
624 2 0.469749 0.828444 0.453509
142 1 0.205009 0.566303 0.418365
1098 2 0.496152 0.536916 0.409133
144 1 0.0821239 0.768878 0.380944
145 1 0.204138 0.509438 0.0235372
146 1 0.114706 0.616376 0.113578
147 1 0.207687 0.675991 0.388598
148 1 0.410094 0.521888 0.298155
620 2 0.146064 0.770794 0.163872
621 2 0.0408365 0.78495 0.339068
622 2 0.061545 0.861922 0.259359
623 2 0.213628 0.626786 0.428524
182 1 0.362201 0.694823 0.00330831
625 2 0.210809 0.52671 0.467966
626 2 0.143039 0.598612 0.293958
627 2 0.399838 0.945149 0.22632
628 2 0.208834 0.868722 0.138882
629 2 0.240224 0.573638 0.21102
630 2 0.151512 0.659428 0.136833
631 2 0.330774 0.949326 0.473757
483 2 0.0295554 0.9975 0.135074
28 1 0.291699 0.520814 0.20618
634 2 0.131381 0.79188 0.271518
635 2 0.476277 0.725594 0.418064
636 2 0.074763 0.858329 0.0919034
637 2 0.477849 0.77563 0.167935
638 2 0.142831 0.780695 0.498949
639 2 0.107359 0.9715 0.330678
640 2 0.0322566 0.959555 0.254668
641 2 0.282529 0.919827 0.374167
642 2 0.332841 0.883531 0.172286
643 2 0.0139931 0.653593 0.363547
644 2 0.374832 0.840288 0.397336
645 2 0.179565 0.882571 0.38043
1021 2 0.481444 0.937099 0.291541
647 2 0.404415 0.547653 0.354176
648 2 0.271526 0.57033 0.31585
649 2 0.221943 0.760366 0.288468
650 2 0.375252 0.639474 0.302315
651 2 0.263314 0.623995 0.112524
652 2 0.381174 0.587185 0.146614
653 2 0.341482 0.895023 0.293671
654 2 0.409009 0.818595 0.300016
655 2 0.247059 0.935075 0.191177
734 2 0.0431371 0.814425 0.00972363
657 2 0.146281 0.937239 0.0681399
658 2 0.423896 0.706692 0.120712
659 2 0.154064 0.692592 0.242316
660 2 0.492696 0.694673 0.320808
661 2 0.0166781 0.697333 0.153619
662 2 0.242168 0.705532 0.207296
663 2 0.393695 0.759041 0.471576
664 2 0.30701 0.644102 0.385307
665 2 0.309468 0.722473 0.0975162
666 2 0.278435 0.804672 0.148617
667 2 0.0840729 0.844281 0.442461
668 2 0.376756 0.773177 0.179861
669 2 0.410599 0.563914 0.449393
670 2 0.380171 0.748578 0.0342028
671 2 0.373655 0.827904 0.0938466
1025 2 0.492018 0.848459 0.23749
194 1 0.0288076 0.941971 0.0154557
674 2 0.0607238 0.606444 0.142589
675 2 0.438698 0.738562 0.251768
724 2 0.12012 0.94154 0.42788
677 2 0.446563 0.973223 0.466363
678 2 0.141876 0.899142 0.201109
722 2 0.479122 0.786216 0.0739169
680 2 0.232262 0.828523 0.437618
681 2 0.138806 0.560549 0.107561
682 2 0.0847864 0.877197 0.354412
683 2 0.229548 0.936319 0.458785
684 2 0.180002 0.527334 0.376976
685 2 0.144867 0.670579 0.377525
686 2 0.0785684 0.555333 0.419054
687 2 0.061223 0.706896 0.273131
688 2 0.237763 0.723809 0.415384
689 2 0.332321 0.645707 0.024924
690 2 0.318606 0.73156 0.275562
691 2 0.37644 0.732924 0.364924
1031 2 0.0291537 0.610721 0.24604
693 2 0.270128 0.825552 0.349071
694 2 0.0648297 0.537677 0.315702
723 2 0.0462043 0.916868 0.17307
696 2 0.20317 0.976376 0.301505
770 2 0.423713 0.614256 0.00230775
698 2 0.208343 0.749026 0.0858168
699 2 0.473367 0.899734 0.0475731
769 2 0.220299 0.897193 0.00599462
701 2 0.21877 0.870881 0.253646
702 2 0.39374 0.510006 0.0756647
192 1 0.428406 0.712369 0.493001
704 2 0.33694 0.666225 0.192581
705 2 0.260039 0.944958 0.08788
706 2 0.220754 0.66934 0.316293
707 2 0.425324 0.936101 0.122511
708 2 0.38091 0.66271 0.459569
721 2 0.0687863 0.760992 0.0897966
710 2 0.461598 0.631281 0.389397
711 2 0.0573143 0.734461 0.426222
193 1 0.301176 0.699757 0.481245
713 2 0.0535979 0.782307 0.199811
714 2 0.390146 0.979371 0.0346957
715 2 0.490165 0.995119 0.0396215
716 2 0.442511 0.564383 0.268639
717 2 0.0196395 0.921828 0.43053
718 2 0.441459 0.6476 0.217571
767 2 0.0507714 0.608445 0.492389
21 1 0.0449002 0.504334 0.407587
9 1 0.313774 0.967345 0.359983
679 2 0.332228 0.991443 0.159411
172 1 0.186221 0.849269 0.016314
149 1 0.48975 0.897434 0.667078
1182 2 0.478549 0.963267 0.814172
151 1 0.0878721 0.871655 0.783338
152 1 0.341476 0.956809 0.633849
153 1 0.379317 0.574822 0.947757
154 1 0.206127 0.984432 0.618584
481 2 0.204987 0.999694 0.99592
156 1 0.315378 0.806153 0.906573
157 1 0.143202 0.709131 0.654549
160 1 0.222358 0.628485 0.52426
1112 2 0.00507762 0.873382 0.733088
1170 2 0.487833 0.540251 0.922395
161 1 0.00292709 0.61356 0.817241
162 1 0.339345 0.667825 0.735124
163 1 0.170955 0.666358 0.769271
164 1 0.102559 0.832898 0.502835
165 1 0.0357914 0.918845 0.702072
166 1 0.395808 0.772581 0.717675
167 1 0.237562 0.624846 0.938288
168 1 0.286886 0.9046 0.971485
169 1 0.15675 0.936233 0.727387
170 1 0.151887 0.980563 0.87197
171 1 0.190751 0.732852 0.989148
155 1 0.290261 0.988893 0.500489
173 1 0.291462 0.506751 0.959276
174 1 0.407513 0.66935 0.874056
175 1 0.354131 0.721392 0.579398
130 1 0.0858938 0.72052 0.933123
177 1 0.45775 0.67071 0.65932
178 1 0.0469194 0.75641 0.762443
179 1 0.419562 0.908394 0.576196
180 1 0.168181 0.814882 0.678115
181 1 0.214079 0.870906 0.878275
709 2 0.465552 0.898761 0.536412
183 1 0.0333142 0.694173 0.590078
184 1 0.10281 0.954798 0.612203
185 1 0.127988 0.72266 0.535989
186 1 0.104342 0.861186 0.904281
187 1 0.252252 0.773383 0.60016
188 1 0.309698 0.631479 0.835176
189 1 0.430637 0.826523 0.900861
190 1 0.355249 0.613586 0.599781
191 1 0.0713341 0.523686 0.916618
73 1 0.254789 0.989279 0.783187
590 2 0.0999085 0.506653 0.54469
524 2 0.33914 0.995786 0.678967
195 1 0.477863 0.582041 0.878177
196 1 0.0627526 0.626119 0.717275
725 2 0.0584266 0.505218 0.641101
726 2 0.0525783 0.832576 0.54034
727 2 0.317965 0.560388 0.94136
728 2 0.0698689 0.699532 0.640009
729 2 0.0815837 0.61873 0.99129
730 2 0.278996 0.953904 0.827922
731 2 0.226315 0.923106 0.911133
697 2 0.14412 0.879291 0.502567
733 2 0.303594 0.861441 0.92992
159 1 0.0481441 0.990513 0.910443
735 2 0.300945 0.962342 0.986207
736 2 0.158079 0.954286 0.645026
737 2 0.405469 0.857 0.607138
738 2 0.183462 0.666764 0.6769
739 2 0.173843 0.609032 0.792209
740 2 0.0979617 0.910948 0.735238
741 2 0.147044 0.670986 0.866553
70 1 0.195679 0.504599 0.907539
115 1 0.137682 0.604646 0.994697
744 2 0.0707966 0.696439 0.539271
745 2 0.426106 0.653644 0.81671
746 2 0.468163 0.557409 0.822508
747 2 0.203555 0.796384 0.631115
748 2 0.0642777 0.558364 0.866774
749 2 0.310062 0.743118 0.526793
750 2 0.372678 0.804107 0.884753
751 2 0.137675 0.610116 0.572708
752 2 0.227269 0.508007 0.964168
753 2 0.156676 0.872176 0.597048
754 2 0.154048 0.713429 0.591939
755 2 0.0230067 0.585219 0.686691
756 2 0.168919 0.93774 0.830845
757 2 0.492842 0.605791 0.521924
758 2 0.160914 0.770507 0.801401
558 2 0.161724 0.994202 0.749166
118 1 0.496239 0.511403 0.505082
761 2 0.164902 0.845185 0.909937
762 2 0.441388 0.863048 0.853923
763 2 0.0597239 0.951339 0.865643
764 2 0.239346 0.555227 0.680434
765 2 0.10274 0.863813 0.841829
766 2 0.384065 0.711001 0.724266
513 2 0.104214 0.999841 0.932879
768 2 0.111399 0.58621 0.716333
82 1 0.269456 0.509649 0.824116
77 1 0.201937 0.507269 0.683568
771 2 0.0179836 0.566789 0.779522
772 2 0.478149 0.736098 0.523876
773 2 0.432524 0.751663 0.825557
774 2 0.410274 0.873812 0.948322
775 2 0.471831 0.946309 0.702416
535 2 0.131522 0.977331 0.524758
777 2 0.347312 0.720711 0.949936
778 2 0.149987 0.756955 0.696694
779 2 0.0169016 0.67109 0.719796
780 2 0.352686 0.789337 0.681569
781 2 0.053444 0.995368 0.756289
632 2 0.245932 0.706985 0.99421
783 2 0.301062 0.584204 0.600855
784 2 0.443712 0.627588 0.903934
785 2 0.0233318 0.585698 0.592183
786 2 0.104424 0.758632 0.891785
787 2 0.11452 0.678381 0.745945
776 2 0.00149834 0.956289 0.667513
789 2 0.400969 0.522011 0.970224
790 2 0.354823 0.824889 0.776429
791 2 0.0498296 0.653911 0.815838
792 2 0.0577936 0.930795 0.578478
793 2 0.181963 0.602551 0.947165
794 2 0.343803 0.673022 0.866192
795 2 0.349489 0.529443 0.753201
796 2 0.399727 0.541789 0.670105
797 2 0.043236 0.677575 0.915016
798 2 0.457171 0.639183 0.711782
799 2 0.233037 0.858371 0.821025
800 2 0.399665 0.693995 0.546455
801 2 0.295493 0.816208 0.602107
802 2 0.285225 0.655379 0.706563
803 2 0.225181 0.692456 0.783969
804 2 0.247636 0.952742 0.734954
805 2 0.258498 0.556996 0.788348
806 2 0.240305 0.862209 0.52988
807 2 0.0939136 0.801237 0.631909
808 2 0.154315 0.514872 0.644135
809 2 0.273728 0.652062 0.512214
810 2 0.403904 0.95647 0.614446
811 2 0.0461688 0.839638 0.913096
812 2 0.177664 0.857284 0.723192
813 2 0.470943 0.811294 0.749289
814 2 0.265721 0.722137 0.628858
815 2 0.339773 0.897988 0.689263
816 2 0.351202 0.671744 0.620675
817 2 0.310757 0.926022 0.586772
818 2 0.267716 0.780444 0.876175
819 2 0.451721 0.779881 0.939797
820 2 0.160348 0.534495 0.866546
821 2 0.336117 0.629292 0.783381
1183 2 0.494458 0.646708 0.615649
633 2 0.0974663 0.718998 0.990739
720 2 0.171947 0.789165 0.999522
1023 2 0.62143 0.48797 0.188372
198 1 0.874177 0.0437482 0.101243
450 2 0.997471 0.470294 0.382286
200 1 0.810138 0.407116 0.1858
197 1 0.628219 0.232803 0.0180649
202 1 0.556616 0.103453 0.083962
203 1 0.652655 0.205122 0.469804
204 1 0.690916 0.25346 0.171818
205 1 0.755662 0.164105 0.468308
1068 2 0.559409 0.00939162 0.273261
207 1 0.841763 0.379427 0.0387245
208 1 0.717419 0.400705 0.0888242
209 1 0.660254 0.0989156 0.0269457
210 1 0.758487 0.242539 0.382097
341 1 0.594073 0.015725 0.42162
212 1 0.561347 0.275143 0.283082
213 1 0.764658 0.178489 0.109536
214 1 0.90721 0.157003 0.238975
215 1 0.670535 0.293352 0.34591
216 1 0.758156 0.483111 0.439895
217 1 0.818575 0.239157 0.19348
218 1 0.967964 0.0625679 0.259428
219 1 0.68438 0.352834 0.246509
220 1 0.794962 0.310419 0.279899
221 1 0.869782 0.0255451 0.387439
222 1 0.792269 0.0992166 0.194009
223 1 0.606395 0.196914 0.2113
224 1 0.652992 0.163803 0.116272
225 1 0.713533 0.102066 0.283299
226 1 0.89584 0.373383 0.244561
227 1 0.99599 0.0390661 0.360029
826 2 0.999282 0.138042 0.331433
16 1 0.989015 0.407095 0.390002
230 1 0.736823 0.272771 0.021967
231 1 0.638431 0.323838 0.0936949
232 1 0.603412 0.128506 0.295858
233 1 0.92951 0.266361 0.227887
234 1 0.978627 0.4258 0.0944712
235 1 0.868562 0.275938 0.0718529
236 1 0.553346 0.249713 0.103621
237 1 0.580193 0.248292 0.400226
238 1 0.887018 0.474349 0.29046
239 1 0.60809 0.43825 0.281757
240 1 0.673482 0.454033 0.190546
241 1 0.876384 0.24569 0.364249
242 1 0.558265 0.418015 0.103597
243 1 0.775861 0.320879 0.124441
244 1 0.939877 0.263452 0.47295
245 1 0.578876 0.467702 0.39776
246 1 0.906231 0.172515 0.0337748
247 1 0.936073 0.204142 0.131515
248 1 0.790676 0.141326 0.348118
249 1 0.961335 0.306582 0.330197
822 2 0.846121 0.344927 0.269852
823 2 0.784774 0.0595238 0.0762716
824 2 0.929849 0.304147 0.276825
825 2 0.549383 0.146389 0.127459
464 2 0.995973 0.0142545 0.416502
827 2 0.735523 0.370652 0.137986
828 2 0.91078 0.169598 0.177718
829 2 0.622026 0.186235 0.310305
830 2 0.922178 0.0992894 0.244445
831 2 0.50253 0.0823547 0.394574
832 2 0.706615 0.180873 0.0892929
833 2 0.780666 0.215862 0.494044
834 2 0.884021 0.0538169 0.00777151
835 2 0.648567 0.2064 0.165366
836 2 0.652186 0.0903725 0.282909
837 2 0.55958 0.266208 0.343189
838 2 0.598362 0.346694 0.400073
839 2 0.904778 0.299269 0.375279
840 2 0.653354 0.112976 0.151984
841 2 0.592702 0.316851 0.135321
842 2 0.587795 0.0689571 0.445355
843 2 0.795962 0.45194 0.144931
844 2 0.612719 0.0160226 0.362349
845 2 0.845787 0.150759 0.0428034
846 2 0.685585 0.25356 0.484648
847 2 0.661154 0.462976 0.303123
848 2 0.903132 0.22296 0.07808
849 2 0.831605 0.315483 0.479481
850 2 0.880579 0.0818028 0.367439
851 2 0.714186 0.488943 0.221799
852 2 0.531587 0.281207 0.0546039
853 2 0.940265 0.378909 0.0944828
201 1 0.509969 0.358459 0.392474
855 2 0.529625 0.231014 0.157512
856 2 0.59335 0.255489 0.462255
857 2 0.872597 0.402698 0.193395
858 2 0.960079 0.440445 0.170774
859 2 0.640182 0.11907 0.37679
860 2 0.854238 0.441589 0.0352261
861 2 0.936403 0.204223 0.261915
862 2 0.932728 0.408336 0.415577
863 2 0.618804 0.375442 0.0599708
864 2 0.65475 0.323788 0.292553
865 2 0.71827 0.0210065 0.164334
866 2 0.845527 0.0875617 0.167258
867 2 0.611949 0.1196 0.0599304
868 2 0.720779 0.25584 0.333218
869 2 0.850311 0.335269 0.0816751
504 2 0.992296 0.237774 0.493741
